DATE;PARCELLE;CARRE;NUMERO;NOM VERNACULAIRE;GENRE;ESPECE;HAUTEUR;DBH;PLACEAU
06/04/2018;1 EST;123;1;Molindo;Massularia;acuminata;4;3,8;4
06/04/2018;1 EST;123;2;Etua;Tabernaemonthana;penduliflora;3;3,3;4
06/04/2018;1 EST;123;3;Etua;Tabernaemonthana;penduliflora;2,6;3,9;4
06/04/2018;1 EST;123;4;Etua;Tabernaemonthana;penduliflora;2;1,4;4
06/04/2018;1 EST;123;5;Baku;Ritchiea;aprevaliana;1,8;1;4
06/04/2018;1 EST;123;6;Limbali;Gilbertiodendron;dewevrei;2,7;2,3;4
06/04/2018;1 EST;123;7;Essandja;Rinorea;cf welwitschii;2,8;2,2;4
06/04/2018;1 EST;123;8;Etua;Tabernaemonthana;penduliflora;3;2,2;4
06/04/2018;1 EST;123;9a;Ingoka;Thomondersia;hensii;3,5;2,3;4
06/04/2018;1 EST;123;9b;Ingoka;Thomondersia;hensii;2,5;2,1;4
06/04/2018;1 EST;123;9c;Ingoka;Thomondersia;hensii;2,7;1,2;4
06/04/2018;1 EST;123;10;Etua;Tabernaemonthana;penduliflora;2,1;4,2;4
06/04/2018;1 EST;123;11;Etua;Tabernaemonthana;penduliflora;2,2;1,6;4
06/04/2018;1 EST;123;12;Etua;Tabernaemonthana;penduliflora;4,3;7;4
06/04/2018;1 EST;123;13;Essandja;Rinorea;cf welwitschii;2,8;1,6;4
06/04/2018;1 EST;123;14;Essandja;Rinorea;cf welwitschii;4;3,8;4
06/04/2018;1 EST;123;15a;Mossebe;Hunteria;ballayi;3,6;2,1;4
06/04/2018;1 EST;123;15b;Mossebe;Hunteria;ballayi;2,5;1;4
06/04/2018;1 EST;123;16;Nding;Isolana;hexaloba;2,4;1,1;4
06/04/2018;1 EST;123;17;;Rothmannia;longiflora;3;2,2;4
06/04/2018;1 EST;123;18;;Tabernanthe;iboga;3;3,2;4
06/04/2018;1 EST;123;19;Limbali;Gilbertiodendron;dewevrei;2;2,4;4
06/04/2018;1 EST;123;20;Etua;Tabernaemonthana;penduliflora;4,8;1,6;4
06/04/2018;1 EST;123;21a;Baku;Ritchiea;aprevaliana;2,7;2,9;4
06/04/2018;1 EST;123;21b;Baku;Ritchiea;aprevaliana;2,1;1,1;4
06/04/2018;1 EST;123;22;;Aidia;micrantha;3;1,8;4
06/04/2018;1 EST;123;23;Baku;Ritchiea;aprevaliana;2,8;1,9;4
06/04/2018;1 EST;123;24;Etua;Tabernaemonthana;penduliflora;3,1;2,3;4
06/04/2018;1 EST;123;25;Ebene;Diospyros;iturensis;4;2,2;4
06/04/2018;1 EST;123;26;;Tricalysia;micrantha;2,5;1,2;4
06/04/2018;1 EST;123;27;Etua;Tabernaemonthana;penduliflora;2,5;1,1;4
06/04/2018;1 EST;123;28;;Pancovia;pedicellaris;2,3;1,1;4
06/04/2018;1 EST;123;29;Pancovia;Pancovia;harmsiana;4,5;4,6;4
06/04/2018;1 EST;123;30;Mossebe;Hunteria;ballayi;4,2;3;4
06/04/2018;1 EST;123;31;Chytranthus;Chytranthus;mortehanii;4,2;3,3;4
06/04/2018;1 EST;123;32;Drypetes;Drypetes;diopa;4;3,1;4
06/04/2018;1 EST;123;33;Mokula;Microdesmis;puberula;5;6,8;4
06/04/2018;1 EST;123;34;Etua;Tabernaemonthana;penduliflora;3,5;3,1;4
06/04/2018;1 EST;123;35;Baku;Ritchiea;aprevaliana;3;1,9;4
06/04/2018;1 EST;123;36;Limbali;Gilbertiodendron;dewevrei;4;2,7;4
06/04/2018;1 EST;123;37;Ebene;Diospyros;bipindensis;2,5;2,2;4
06/04/2018;1 EST;123;38;Mossebe;Hunteria;ballayi;3;3,9;4
06/04/2018;1 EST;123;39;Baku;Ritchiea;aprevaliana;3,7;2,9;4
06/04/2018;1 EST;123;40;Drypetes;Drypetes;laciniata;6;6,1;4
06/04/2018;1 EST;123;41a;Mossebe;Hunteria;ballayi;4;3,3;4
06/04/2018;1 EST;123;41b;Mossebe;Hunteria;ballayi;2,2;1,3;4
06/04/2018;1 EST;123;42;Etua;Tabernaemonthana;penduliflora;4,5;5,9;4
06/04/2018;1 EST;123;43;Limbali;Gilbertiodendron;dewevrei;3,1;1,8;4
06/04/2018;1 EST;123;44;Mossebe;Hunteria;ballayi;2,5;1,4;4
06/04/2018;1 EST;123;45;Bekoa bizombo;Angylocalyx;pynaertii;4;3,2;4
06/04/2018;1 EST;123;46;Mossebe;Hunteria;ballayi;3;2,1;4
06/04/2018;1 EST;123;47;Mossebe;Hunteria;ballayi;2,7;2,7;4
06/04/2018;1 EST;123;48;Baku;Ritchiea;aprevaliana;2,4;1,3;4
06/04/2018;1 EST;123;49;Mossebe;Hunteria;ballayi;3,7;2,6;4
06/04/2018;1 EST;123;50;Mokula;Microdesmis;puberula;2,3;1,2;4
06/04/2018;1 EST;123;51;Mossebe;Hunteria;ballayi;1,6;1,4;4
06/04/2018;1 EST;123;52;Ebene;Diospyros;bipindensis;3,4;2,1;4
06/04/2018;1 EST;123;53;Baku;Ritchiea;aprevaliana;2,6;1,3;4
06/04/2018;1 EST;123;54;Ebene;Diospyros;iturensis;4;3,4;4
06/04/2018;1 EST;123;55;Homalium;Homalium;letestri;6;7,2;4
06/04/2018;1 EST;123;56;Mossebe;Hunteria;ballayi;2,6;1,8;4
06/04/2018;1 EST;123;57;Drypetes;Drypetes;occidentalis;5;3,5;4
06/04/2018;1 EST;123;58;Pancovia;Pancovia;harmsiana;2,7;1,3;4
06/04/2018;1 EST;123;59;Kosipo;Entandrophragma;candollei;5,1;4,9;4
06/04/2018;1 EST;123;60;Akeul;Pausinystalia;macroceras;5,7;5,5;4
06/04/2018;1 EST;123;61a;Ingoka;Thomondersia;hensii;4,7;5,5;4
06/04/2018;1 EST;123;61b;Ingoka;Thomondersia;hensii;3,8;2,8;4
06/04/2018;1 EST;123;62a;Etua;Tabernaemonthana;penduliflora;4;4;4
06/04/2018;1 EST;123;62b;Etua;Tabernaemonthana;penduliflora;2,5;4,9;4
06/04/2018;1 EST;123;63;;Aidia;micrantha;3,7;2,6;4
06/04/2018;1 EST;123;64;Baku;Ritchiea;aprevaliana;2,5;1,5;4
06/04/2018;1 EST;123;65;Limbali;Gilbertiodendron;dewevrei;2,5;1;4
06/04/2018;1 EST;123;66a;Ingoka;Thomondersia;hensii;4;2,5;4
06/04/2018;1 EST;123;66b;Ingoka;Thomondersia;hensii;3,5;2,5;4
06/04/2018;1 EST;123;66c;Ingoka;Thomondersia;hensii;3;1,8;4
06/04/2018;1 EST;123;66d;Ingoka;Thomondersia;hensii;2,7;1,3;4
06/04/2018;1 EST;123;67a;Ingoka;Thomondersia;hensii;4,1;3,7;4
06/04/2018;1 EST;123;67b;Ingoka;Thomondersia;hensii;3,5;2,6;4
06/04/2018;1 EST;123;67c;Ingoka;Thomondersia;hensii;2,5;1,3;4
06/04/2018;1 EST;123;68;;Tabernanthe;iboga;3,5;3,4;4
06/04/2018;1 EST;123;69;Essandja;Rinorea;cf welwitschii;3,2;4,6;4
06/04/2018;1 EST;123;70;Essandja;Rinorea;cf welwitschii;3,6;3;4
06/04/2018;1 EST;123;71;Essandja;Rinorea;cf welwitschii;2,6;1,3;4
06/04/2018;1 EST;123;72;Essandja;Rinorea;cf welwitschii;3,3;2,3;4
06/04/2018;1 EST;123;73;Essandja mbongo;Rinorea;oblongifolia;3,6;3,1;4
06/04/2018;1 EST;123;74;Ebene;Diospyros;bipindensis;4,9;6,2;4
06/04/2018;1 EST;123;75;Mossebe;Hunteria;ballayi;2,5;1,4;4
06/04/2018;1 EST;123;76;Etua;Tabernaemonthana;penduliflora;3,1;2,2;4
06/04/2018;1 EST;123;77;Essandja;Rinorea;cf welwitschii;4,2;3,4;4
06/04/2018;1 EST;123;78;Drypetes;Drypetes;diopa;3,5;2,4;4
06/04/2018;1 EST;123;79;Essandja;Rinorea;cf welwitschii;2,1;1,7;4
06/04/2018;1 EST;123;80;Essandja;Rinorea;cf welwitschii;2,5;1;4
06/04/2018;1 EST;123;81;Mossebe;Hunteria;ballayi;2;1,3;4
06/04/2018;1 EST;123;82;Essandja;Rinorea;cf welwitschii;5,5;6,6;4
06/04/2018;1 EST;123;83;Drypetes;Drypetes;cinnabarina;4,5;3,6;4
06/04/2018;1 EST;123;84;Ebene;Diospyros;bipindensis;3,1;1,6;4
06/04/2018;1 EST;123;85;Essandja;Rinorea;cf welwitschii;2,9;1,6;4
06/04/2018;1 EST;123;86a;Essandja;Rinorea;cf welwitschii;2;1;4
06/04/2018;1 EST;123;86b;Essandja;Rinorea;cf welwitschii;1,9;1;4
06/04/2018;1 EST;123;87;Essandja;Rinorea;cf welwitschii;4,6;3,8;4
06/04/2018;1 EST;123;88;Mossebe;Hunteria;ballayi;2,6;1,3;4
06/04/2018;1 EST;123;89;;Tricalysia;micrantha;3,6;1,6;4
06/04/2018;1 EST;123;90;Essandja;Rinorea;cf welwitschii;2,6;1,1;4
06/04/2018;1 EST;123;91;Mosseke;Cleistanthus;caudatus;4;2,8;4
06/04/2018;1 EST;123;92;Limbali;Gilbertiodendron;dewevrei;2,5;1;4
06/04/2018;1 EST;123;93;Etua;Tabernaemonthana;penduliflora;2,6;1,5;4
06/04/2018;1 EST;123;94;Essandja;Rinorea;cf welwitschii;5;5,6;4
06/04/2018;1 EST;123;95;;Tricalysia;micrantha;2,5;1,5;4
06/04/2018;1 EST;123;96;Mosseke;Cleistanthus;caudatus;3;2,1;4
06/04/2018;1 EST;123;97;Mosseke;Cleistanthus;caudatus;2,9;2;4
06/04/2018;1 EST;123;98;Essandja;Rinorea;cf welwitschii;2,6;1,1;4
06/04/2018;1 EST;123;99;Niove;Staudtia;kamerunensis var. gabonensis;2,7;1,5;4
06/04/2018;1 EST;123;100a;Ingoka;Thomondersia;hensii;3,6;4,2;4
06/04/2018;1 EST;123;100b;Ingoka;Thomondersia;hensii;2,7;1;4
06/04/2018;1 EST;123;101;Essandja;Rinorea;cf welwitschii;3,1;2,3;4
06/04/2018;1 EST;123;102;Longhi bouk;Chrysophyllum;boukokoensis;3,8;1,8;4
06/04/2018;1 EST;123;103;Ebene;Diospyros;iturensis;4;3,4;4
06/04/2018;1 EST;123;104;Etua;Tabernaemonthana;penduliflora;2;1,1;4
06/04/2018;1 EST;123;105;Pancovia;Pancovia;harmsiana;3,9;1,6;4
06/04/2018;1 EST;123;106;Essandja;Rinorea;cf welwitschii;6;6,7;4
06/04/2018;1 EST;123;107;Mossebe;Hunteria;ballayi;2,9;2,4;4
06/04/2018;1 EST;123;108;Ebene;Diospyros;iturensis;3,7;2,2;4
06/04/2018;1 EST;123;109;Ingoka;Thomondersia;hensii;4,5;5,4;4
06/04/2018;1 EST;123;110a;Mossebe;Hunteria;ballayi;3,5;2,2;4
06/04/2018;1 EST;123;110b;Mossebe;Hunteria;ballayi;2,1;1,7;4
06/04/2018;1 EST;123;111;Mossebe;Hunteria;ballayi;2,4;1,6;4
06/04/2018;1 EST;123;112;Ebene;Diospyros;iturensis;3,7;4,3;4
06/04/2018;1 EST;123;113;Limbali;Gilbertiodendron;dewevrei;2,8;1,1;4
