DATE;PARCELLE;CARRE;NUMERO;NOM VERNACULAIRE;GENRE;ESPECE;HAUTEUR;DBH;PLACEAU
23/03/2018;1 EST;144;1;Ebene;Diospyros;mannii;3,1;2,4;4
23/03/2018;1 EST;144;2;Mosseke;Cleistanthus;caudatus;3,5;1,4;4
23/03/2018;1 EST;144;3;Garcinia;Garcinia;punctata;2,7;1;4
23/03/2018;1 EST;144;4a;Ingoka;Thomondersia;hensii;4,5;3,6;4
23/03/2018;1 EST;144;4b;Ingoka;Thomondersia;hensii;2;1,1;4
23/03/2018;1 EST;144;5;Ebene;Diospyros;iturensis;4,8;3;4
23/03/2018;1 EST;144;6;Chytranthus;Chytranthus;mortehanii;4,8;2,5;4
23/03/2018;1 EST;144;7;Ebene;Diospyros;bipindensis;3,5;1,3;4
23/03/2018;1 EST;144;8;Ebene;Diospyros;bipindensis;4,5;4;4
23/03/2018;1 EST;144;9;Etua;Tabernaemonthana;penduliflora;4,7;3,6;4
23/03/2018;1 EST;144;10;Ingoka;Thomondersia;hensii;3,5;2,8;4
23/03/2018;1 EST;144;11;Drypetes;Drypetes;leonensis;2,7;1,2;4
23/03/2018;1 EST;144;12;Etua;Tabernaemonthana;penduliflora;6,5;5,9;4
23/03/2018;1 EST;144;13;Essandja;Rinorea;cf welwitschii;3,5;1,9;4
23/03/2018;1 EST;144;14;Etua;Tabernaemonthana;penduliflora;3,8;2,7;4
23/03/2018;1 EST;144;15;Ebene;Diospyros;bipindensis;2,6;1,3;4
23/03/2018;1 EST;144;16;Mokula;Microdesmis;puberula;4;1,7;4
23/03/2018;1 EST;144;17;Ebene;Diospyros;bipindensis;7,5;8;4
23/03/2018;1 EST;144;18;Essandja;Rinorea;cf welwitschii;2,5;1,3;4
23/03/2018;1 EST;144;19;Moungamba;Dichostemma;glaucescens;5,5;5,1;4
23/03/2018;1 EST;144;20;Owong;Dialium;pachyphyllum;2,5;2,1;4
23/03/2018;1 EST;144;21;Bosse claire;Leplea;cedrata;2,7;2,1;4
23/03/2018;1 EST;144;22;Chytranthus;Chytranthus;mortehanii;4;3;4
23/03/2018;1 EST;144;23;Motunga;Polyalthia;suaveolens;3,9;2,1;4
23/03/2018;1 EST;144;24;Longhi bouk;Chrysophyllum;boukokoensis;2,5;1,5;4
23/03/2018;1 EST;144;25;Motunga;Polyalthia;suaveolens;5,7;3,2;4
23/03/2018;1 EST;144;26;Ebene;Diospyros;bipindensis;3,6;3,4;4
23/03/2018;1 EST;144;27;Moungamba;Dichostemma;glaucescens;3,5;1,9;4
23/03/2018;1 EST;144;28;;Aidia;sp;3,5;2,1;4
23/03/2018;1 EST;144;29;Etua;Tabernaemonthana;penduliflora;2,5;1,1;4
23/03/2018;1 EST;144;30;Ebene;Diospyros;bipindensis;3;1,2;4
23/03/2018;1 EST;144;31;Drypetes;Drypetes;laciniata;3,5;1,5;4
23/03/2018;1 EST;144;32;Ebene;Diospyros;bipindensis;4,8;2,7;4
23/03/2018;1 EST;144;33;Mossebe;Hunteria;ballayi;3,5;2,2;4
23/03/2018;1 EST;144;34;Ebene;Diospyros;bipindensis;3;2,2;4
23/03/2018;1 EST;144;35a;Baku;Ritchiea;aprevaliana;2,5;1,7;4
23/03/2018;1 EST;144;35b;Baku;Ritchiea;aprevaliana;2,5;1,4;4
23/03/2018;1 EST;144;36;Ingoka;Thomondersia;hensii;4,5;3,4;4
23/03/2018;1 EST;144;37a;Mokula;Microdesmis;puberula;3,8;2,9;4
23/03/2018;1 EST;144;37b;Mokula;Microdesmis;puberula;2,5;2,2;4
23/03/2018;1 EST;144;38;Longhi bouk;Chrysophyllum;boukokoensis;4,5;2,5;4
