DATE;PARCELLE;CARRE;NUMERO;NOM VERNACULAIRE;GENRE;ESPECE;HAUTEUR;DBH;PLACEAU
21/03/2018;1 EST;144;1;Mossebe;Hunteria;ballayi;2;1,3;2
21/03/2018;1 EST;144;2;Trichilia;Trichilia;gilgiana;3,5;1,7;2
21/03/2018;1 EST;144;3;Safoutier;Dacryodes;edulis;4;5,6;2
21/03/2018;1 EST;144;4;Nom ozek;Quassia;silvestris;5,3;7,7;2
21/03/2018;1 EST;144;5;Bois amer;Garcinia;kola;4,4;3,8;2
21/03/2018;1 EST;144;6;Ebene;Diospyros;iturensis;4,5;2,7;2
21/03/2018;1 EST;144;7;Mossebe;Hunteria;ballayi;2,5;2,1;2
21/03/2018;1 EST;144;8a;;Aidia;sp;3;2,9;2
21/03/2018;1 EST;144;8b;;Aidia;sp;3;2,8;2
21/03/2018;1 EST;144;8c;;Aidia;sp;3;1,7;2
21/03/2018;1 EST;144;8d;;Aidia;sp;3;1,3;2
21/03/2018;1 EST;144;9;Ebene;Diospyros;bipindensis;2,5;1,9;2
21/03/2018;1 EST;144;10;Ebene;Diospyros;bipindensis;4,5;4,5;2
21/03/2018;1 EST;144;11;Moungamba;Dichostemma;glaucescens;4,5;4,1;2
21/03/2018;1 EST;144;12a;Cola;Cola;urceolata;2,7;2,3;2
21/03/2018;1 EST;144;12b;Cola;Cola;urceolata;2,7;1,2;2
21/03/2018;1 EST;144;13;Essandja mbongo;Rinorea;oblongifolia;2,5;1,2;2
21/03/2018;1 EST;144;14;Essandja ;Rinorea;cf welwitschii;2,7;1,3;2
21/03/2018;1 EST;144;15;Ebene;Diospyros;bipindensis;3;2,3;2
21/03/2018;1 EST;144;16;;Aidia;sp;2,5;2,4;2
21/03/2018;1 EST;144;17;Longhi bouk;Chrysophyllum;boukokoensis;4,6;4,2;2
21/03/2018;1 EST;144;18;Pancovia;Pancovia;laurentii;3,5;1,3;2
21/03/2018;1 EST;144;19;Motunga;Polyalthia;suaveolens;3,6;2,5;2
21/03/2018;1 EST;144;20;Bekoa bizombo;Angylocalyx;pynaertii;6,4;9,4;2
21/03/2018;1 EST;144;21;Garcinia;Garcinia;smeathmannii;2,5;1,2;2
21/03/2018;1 EST;144;22;Nom ozek;Quassia;silvestris;6,9;7,4;2
21/03/2018;1 EST;144;23;Ebene;Diospyros;bipindensis;4,5;5,5;2
21/03/2018;1 EST;144;24;Moungamba;Dichostemma;glaucescens;7;6,2;2
21/03/2018;1 EST;144;25;Essandja mbongo;Rinorea;oblongifolia;4,6;3,9;2
21/03/2018;1 EST;144;26;Ebene;Diospyros;bipindensis;2,7;1,4;2
21/03/2018;1 EST;144;27;Mosseke;Cleistanthus;caudatus;3,5;2,4;2
21/03/2018;1 EST;144;28;Baku;Ritchiea;aprevaliana;3;2,7;2
21/03/2018;1 EST;144;29;Essandja;Rinorea;cf welwitschii;2;1,5;2
21/03/2018;1 EST;144;30;Essandja;Rinorea;cf welwitschii;2;1,1;2
21/03/2018;1 EST;144;31a;Ingoka;Thomondersia;hensii;3,8;5,1;2
21/03/2018;1 EST;144;31b;Ingoka;Thomondersia;hensii;4,5;4,7;2
21/03/2018;1 EST;144;32;Essandja;Rinorea;cf welwitschii;3;1,9;2
21/03/2018;1 EST;144;33;Moungamba;Dichostemma;glaucescens;2,9;2,1;2
21/03/2018;1 EST;144;34a;Pancovia;Pancovia;harmsiana;4,7;4,2;2
21/03/2018;1 EST;144;34b;Pancovia;Pancovia;harmsiana;3;3,6;2
21/03/2018;1 EST;144;35;Ebene;Diospyros;bipindensis;3,8;2,3;2
21/03/2018;1 EST;144;36;Ebene;Diospyros;bipindensis;2,9;1,3;2
21/03/2018;1 EST;144;37;Garcinia;Garcinia;smeathmannii;2,5;1,8;2
21/03/2018;1 EST;144;38a;Ingoka;Thomondersia;hensii;3,9;3,7;2
21/03/2018;1 EST;144;38b;Ingoka;Thomondersia;hensii;3,5;3,1;2
21/03/2018;1 EST;144;38c;Ingoka;Thomondersia;hensii;3,5;1,7;2
21/03/2018;1 EST;144;39;Moungamba;Dichostemma;glaucescens;4,5;1,9;2
21/03/2018;1 EST;144;40;Moungamba;Dichostemma;glaucescens;3,6;1,8;2
21/03/2018;1 EST;144;41;Mosseke;Cleistanthus;caudatus;9,8;8,9;2
21/03/2018;1 EST;144;42;Ebene;Diospyros;bipindensis;3;2,2;2
21/03/2018;1 EST;144;43a;Ingoka;Thomondersia;hensii;3,5;4,9;2
21/03/2018;1 EST;144;43b;Ingoka;Thomondersia;hensii;3,5;4,2;2
21/03/2018;1 EST;144;43c;Ingoka;Thomondersia;hensii;3,5;3,4;2
21/03/2018;1 EST;144;43d;Ingoka;Thomondersia;hensii;3,5;1,8;2
21/03/2018;1 EST;144;43e;Ingoka;Thomondersia;hensii;3,5;1,3;2
21/03/2018;1 EST;144;43f;Ingoka;Thomondersia;hensii;3,5;1;2
21/03/2018;1 EST;144;44;Drypetes;Drypetes;diopa;1,9;3,6;2
21/03/2018;1 EST;144;45;Ebene;Diospyros;bipindensis;5,4;9,5;2
21/03/2018;1 EST;144;46;Ebene;Diospyros;bipindensis;4,5;4,6;2
21/03/2018;1 EST;144;47;Ebene;Diospyros;iturensis;3,9;2,7;2
21/03/2018;1 EST;144;48;Owong;Dialium;pachyphyllum;3,5;2,2;2
21/03/2018;1 EST;144;49;Assas;Macaranga;spinosa;4,6;3,4;2
21/03/2018;1 EST;144;50;Mosseke;Cleistanthus;caudatus;2,8;2;2
21/03/2018;1 EST;144;51;Mokula;Microdesmis;puberula;3,6;4,1;2
21/03/2018;1 EST;144;52;Ingoka;Thomondersia;hensii;3;2,3;2
21/03/2018;1 EST;144;53;Ingoka;Thomondersia;hensii;4,6;3,6;2
21/03/2018;1 EST;144;54;Moungamba;Dichostemma;glaucescens;4,5;3,5;2
21/03/2018;1 EST;144;55;Essandja;Rinorea;cf welwitschii;2,6;3,2;2
21/03/2018;1 EST;144;56;Ingoka;Thomondersia;hensii;4,5;6,7;2
21/03/2018;1 EST;144;57;Moungamba;Dichostemma;glaucescens;5,2;6,4;2
21/03/2018;1 EST;144;58;Etua;Tabernaemonthana;penduliflora;3,6;4,2;2
21/03/2018;1 EST;144;59;Avodire;Turraenthus;africanus;3,5;1,9;2
21/03/2018;1 EST;144;60;Essandja;Rinorea;cf welwitschii;2;1,7;2
21/03/2018;1 EST;144;61;Essandja mbongo;Rinorea;oblongifolia;4,9;4;2
21/03/2018;1 EST;144;62;Moungamba;Dichostemma;glaucescens;2,3;1;2
21/03/2018;1 EST;144;63;Essandja;Rinorea;cf welwitschii;3;1,5;2
21/03/2018;1 EST;144;64;Essandja;Rinorea;cf welwitschii;3,5;2,8;2
21/03/2018;1 EST;144;65;Ebene;Diospyros;bipindensis;2,5;1;2
21/03/2018;1 EST;144;66;Essandja mbongo;Rinorea;oblongifolia;7,9;8,8;2
21/03/2018;1 EST;144;67;Moungamba;Dichostemma;glaucescens;3;1,1;2
21/03/2018;1 EST;144;68;Essandja mbongo;Rinorea;oblongifolia;8;8,9;2
21/03/2018;1 EST;144;69a;Drypetes;Drypetes;capillipes;3,9;3;2
21/03/2018;1 EST;144;69b;Drypetes;Drypetes;capillipes;3,9;1,8;2
21/03/2018;1 EST;144;70a;Essandja mbongo;Rinorea;oblongifolia;3,9;5,2;2
21/03/2018;1 EST;144;70b;Essandja mbongo;Rinorea;oblongifolia;4,5;5;2
21/03/2018;1 EST;144;71;Pancovia;Pancovia;laurentii;3;2,2;2
21/03/2018;1 EST;144;72;Essandja;Rinorea;cf welwitschii;2,5;1,4;2
21/03/2018;1 EST;144;73a;Ebene;Diospyros;bipindensis;4,7;8,1;2
21/03/2018;1 EST;144;73b;Ebene;Diospyros;bipindensis;4,7;5,7;2
21/03/2018;1 EST;144;73c;Ebene;Diospyros;bipindensis;2,6;1,2;2
21/03/2018;1 EST;144;74a;Ebene;Diospyros;bipindensis;4,5;4,1;2
21/03/2018;1 EST;144;74b;Ebene;Diospyros;bipindensis;3,9;2,3;2
21/03/2018;1 EST;144;75a;Ingoka;Thomondersia;hensii;4,6;4,7;2
21/03/2018;1 EST;144;75b;Ingoka;Thomondersia;hensii;3,5;2,5;2
21/03/2018;1 EST;144;76a;Ingoka;Thomondersia;hensii;4,8;6;2
21/03/2018;1 EST;144;76b;Ingoka;Thomondersia;hensii;3;2,9;2
21/03/2018;1 EST;144;76c;Ingoka;Thomondersia;hensii;4,8;3,1;2
21/03/2018;1 EST;144;77;Drypetes;Drypetes;leonensis;2;1,2;2
21/03/2018;1 EST;144;78;Essandja;Rinorea;cf welwitschii;3;1,4;2
21/03/2018;1 EST;144;79;Drypetes;Drypetes;capillipes;2,5;1;2
21/03/2018;1 EST;144;80;Xylopia;Xylopia;gilbertii;2,7;1,4;2
21/03/2018;1 EST;144;81a;Ingoka;Thomondersia;hensii;4,5;5,6;2
21/03/2018;1 EST;144;81b;Ingoka;Thomondersia;hensii;3,5;3,1;2
21/03/2018;1 EST;144;81c;Ingoka;Thomondersia;hensii;3,5;2,6;2
21/03/2018;1 EST;144;82;Mubala;Pentaclethra;macrophylla;5,3;4,1;2
21/03/2018;1 EST;144;83;Scottellia;Scottellia;klaineana;2,5;1,4;2
21/03/2018;1 EST;144;84;Moungamba;Dichostemma;glaucescens;2,4;1,2;2
21/03/2018;1 EST;144;85;Essandja;Rinorea;cf welwitschii;2;1,7;2
21/03/2018;1 EST;144;86;Moungamba;Dichostemma;glaucescens;7,5;8,5;2
21/03/2018;1 EST;144;87;Cola;Cola;urceolata;3;2;2
21/03/2018;1 EST;144;88;Essandja;Rinorea;cf welwitschii;2,5;1,1;2
21/03/2018;1 EST;144;89;Essandja;Rinorea;cf welwitschii;3;2,4;2
21/03/2018;1 EST;144;90;Ebene;Diospyros;bipindensis;4,5;3,5;2
21/03/2018;1 EST;144;91;Mossebe;Hunteria;ballayi;3,6;2,3;2
21/03/2018;1 EST;144;92;Essandja;Rinorea;cf welwitschii;2;1,2;2
21/03/2018;1 EST;144;93;Ebene;Diospyros;bipindensis;4,9;5,9;2
21/03/2018;1 EST;144;94;Ebene;Diospyros;bipindensis;5;7;2
21/03/2018;1 EST;144;95;Drypetes;Drypetes;capillipes;2;1;2
21/03/2018;1 EST;144;96;Mossebe;Hunteria;ballayi;2;1,1;2
21/03/2018;1 EST;144;97;Ohia;Celtis;mildbraedii;4,8;4,8;2
21/03/2018;1 EST;144;98;Moungamba;Dichostemma;glaucescens;3,9;5,2;2
21/03/2018;1 EST;144;99a;Ingoka;Thomondersia;hensii;3,5;4,5;2
21/03/2018;1 EST;144;99b;Ingoka;Thomondersia;hensii;3,5;3,4;2
21/03/2018;1 EST;144;100;Pancovia;Pancovia;harmsiana;2,5;1,3;2
21/03/2018;1 EST;144;101;Ebene;Diospyros;iturensis;3,6;3,1;2
21/03/2018;1 EST;144;102;Mossebe;Hunteria;ballayi;2;1,5;2
21/03/2018;1 EST;144;103;Drypetes;Drypetes;capillipes;3,2;3;2
21/03/2018;1 EST;144;104a;Ingoka;Thomondersia;hensii;3,6;3;2
21/03/2018;1 EST;144;104b;Ingoka;Thomondersia;hensii;3,6;2,7;2
21/03/2018;1 EST;144;104c;Ingoka;Thomondersia;hensii;3,6;2,3;2
21/03/2018;1 EST;144;105;Chytranthus;Chytranthus;macrobotrys;3,7;4,4;2
