DATE;PARCELLE;CARRE;NUMERO;NOM VERNACULAIRE;GENRE;ESPECE;HAUTEUR;DBH;PLACEAU
06/04/2018;1 EST;143;1;Panvovia;Pancovia;harmsiana;2,1;1,9;1
06/04/2018;1 EST;143;2;Moungamba;Dichostemma;glaucescens;2,8;2;1
06/04/2018;1 EST;143;3;Moungamba;Dichostemma;glaucescens;4;4,5;1
06/04/2018;1 EST;143;4;Panvovia;Pancovia;laurentii;3;2,3;1
06/04/2018;1 EST;143;5;Moungamba;Dichostemma;glaucescens;2,6;3;1
06/04/2018;1 EST;143;6;Essandja;Rinorea;cf welwitschii;2,9;2,7;1
06/04/2018;1 EST;143;7a;Baku;Ritchiea;aprevaliana;2;1,9;1
06/04/2018;1 EST;143;7b;Baku;Ritchiea;aprevaliana;2,1;1,8;1
06/04/2018;1 EST;143;7c;Baku;Ritchiea;aprevaliana;2,2;1,4;1
06/04/2018;1 EST;143;8;Niove;Staudtia;kamerunensis var. gabonensis;2,2;1,2;1
06/04/2018;1 EST;143;9;Etua;Tabernaemonthana;penduliflora;4,6;5,7;1
06/04/2018;1 EST;143;10a;Kopayoka;Ranvolfia;macrophylla;4,5;5,9;1
06/04/2018;1 EST;143;10b;Kopayoka;Ranvolfia;macrophylla;4;5,8;1
06/04/2018;1 EST;143;11;Moungamba;Dichostemma;glaucescens;3,6;3,4;1
06/04/2018;1 EST;143;12;Grewia;Grewia;pinnatifida;4;4,1;1
06/04/2018;1 EST;143;13;Owong;Dialium;pachyphyllum;3,5;2,6;1
06/04/2018;1 EST;143;14;Moungamba;Dichostemma;glaucescens;3,9;4,4;1
06/04/2018;1 EST;143;15;Essandja;Rinorea;cf welwitschii;2,7;1,9;1
06/04/2018;1 EST;143;16;;Rothmannia;longifolia;4,7;9,3;1
06/04/2018;1 EST;143;17;Moungamba;Dichostemma;glaucescens;3;2,4;1
06/04/2018;1 EST;143;18;Baku;Ritchiea;aprevaliana;3;2,6;1
06/04/2018;1 EST;143;19;Etua;Tabernaemonthana;penduliflora;5,8;5;1
06/04/2018;1 EST;143;20;Ingoka;Thomondersia;hensii;3,8;3;1
06/04/2018;1 EST;143;21a;Mossebe;Hunteria;ballayi;2,4;1,6;1
06/04/2018;1 EST;143;21b;Mossebe;Hunteria;ballayi;2,6;1,1;1
06/04/2018;1 EST;143;22a;Essandja;Rinorea;cf welwitschii;2,3;2;1
06/04/2018;1 EST;143;22b;Essandja;Rinorea;cf welwitschii;3,1;1,7;1
06/04/2018;1 EST;143;23;Drypetes;Drypetes;capillipes;2,8;4,2;1
06/04/2018;1 EST;143;24;Essandja;Rinorea;cf welwitschii;3,8;4,1;1
06/04/2018;1 EST;143;25;;Isolana;pilosa;3,4;2,3;1
06/04/2018;1 EST;143;26;Essandja;Rinorea;cf welwitschii;3,7;3,4;1
06/04/2018;1 EST;143;27;Mossebe;Hunteria;ballayi;2,7;2,2;1
06/04/2018;1 EST;143;28;Essandja;Rinorea;cf welwitschii;2,6;1,2;1
06/04/2018;1 EST;143;29;Mossebe;Hunteria;ballayi;3;3,6;1
06/04/2018;1 EST;143;30;Crabwood;carapa;procera;4;2,3;1
06/04/2018;1 EST;143;31;Baku;Ritchiea;aprevaliana;3;1,8;1
06/04/2018;1 EST;143;32a;Essandja;Rinorea;cf welwitschii;2;1,6;1
06/04/2018;1 EST;143;32b;Essandja;Rinorea;cf welwitschii;2,8;1,5;1
06/04/2018;1 EST;143;33;Mosseke;Cleistanthus;caudatus;4,9;5,1;1
06/04/2018;1 EST;143;34;Baku;Ritchiea;aprevaliana;2,5;1,7;1
06/04/2018;1 EST;143;35;Etua;Tabernaemonthana;penduliflora;4,7;4,2;1
06/04/2018;1 EST;143;36;Mossebe;Hunteria;ballayi;2,4;1,3;1
06/04/2018;1 EST;143;37;Essandja mbongo;Rinorea;oblongifolia;3,4;5,4;1
06/04/2018;1 EST;143;38;Essandja;Rinorea;cf welwitschii;3;3,9;1
06/04/2018;1 EST;143;39;Essandja;Rinorea;cf welwitschii;2,6;1;1
06/04/2018;1 EST;143;40;Essandja;Rinorea;cf welwitschii;3,4;1,6;1
06/04/2018;1 EST;143;41;Essandja;Rinorea;cf welwitschii;5,3;6,6;1
06/04/2018;1 EST;143;42;Essandja mbongo;Rinorea;oblongifolia;3,5;1,8;1
06/04/2018;1 EST;143;43;Essandja;Rinorea;cf welwitschii;4,8;3,3;1
06/04/2018;1 EST;143;44;Essandja;Rinorea;cf welwitschii;2,6;1,4;1
06/04/2018;1 EST;143;45;Essandja;Rinorea;cf welwitschii;4;4;1
06/04/2018;1 EST;143;46;Drypetes;Drypetes;cinnabarina;3,5;2,7;1
06/04/2018;1 EST;143;47;Limbali;Gilbertiodendron;dewevrei;6;7,9;1
06/04/2018;1 EST;143;48;Baku;Ritchiea;aprevaliana;2,4;1,1;1
06/04/2018;1 EST;143;49;Synsepalum;Synsepalum;longecuneatum;3;1,2;1
06/04/2018;1 EST;143;50;Moungamba;Dichostemma;glaucescens;5,8;3,9;1
06/04/2018;1 EST;143;51a;Essandja;Rinorea;cf welwitschii;4,5;6;1
06/04/2018;1 EST;143;51b;Essandja;Rinorea;cf welwitschii;3,7;3,3;1
06/04/2018;1 EST;143;51c;Essandja;Rinorea;cf welwitschii;2,8;1,6;1
06/04/2018;1 EST;143;52;Essandja;Rinorea;cf welwitschii;2,2;1,1;1
06/04/2018;1 EST;143;53;Essandja;Rinorea;cf welwitschii;2,5;1,6;1
06/04/2018;1 EST;143;54;Crabwood;carapa;procera;3,7;2;1
06/04/2018;1 EST;143;55;Essandja;Rinorea;cf welwitschii;2,7;1,3;1
06/04/2018;1 EST;143;56;Drypetes;Drypetes;cinnabarina;3,3;2,7;1
06/04/2018;1 EST;143;57;Mokula;Microdesmis;puberula;2,4;1,4;1
06/04/2018;1 EST;143;58;Drypetes;Drypetes;cinnabarina;4,4;2,9;1
06/04/2018;1 EST;143;59a;Ingoka;Thomondersia;hensii;4,8;7,3;1
06/04/2018;1 EST;143;59b;Ingoka;Thomondersia;hensii;4,5;4,1;1
06/04/2018;1 EST;143;59c;Ingoka;Thomondersia;hensii;3,2;1,5;1
06/04/2018;1 EST;143;60a;Essandja;Rinorea;cf welwitschii;2,4;1,2;1
06/04/2018;1 EST;143;60b;Essandja;Rinorea;cf welwitschii;2,3;1;1
06/04/2018;1 EST;143;61;Etua;Tabernaemonthana;penduliflora;3;1,6;1
06/04/2018;1 EST;143;62;Essandja;Rinorea;cf welwitschii;2,9;2,9;1
06/04/2018;1 EST;143;63;Essandja;Rinorea;cf welwitschii;3,3;1,3;1
06/04/2018;1 EST;143;64;Ebene;Diospyros;bipindensis;5,6;5,4;1
06/04/2018;1 EST;143;65;Ebene;Diospyros;iturensis;4;4,5;1
06/04/2018;1 EST;143;66;Essandja;Rinorea;cf welwitschii;3,5;4,1;1
06/04/2018;1 EST;143;67;Essandja;Rinorea;cf welwitschii;3,4;5,1;1
06/04/2018;1 EST;143;68;Etua;Tabernaemonthana;penduliflora;1,7;1,1;1
06/04/2018;1 EST;143;69;Ebene;Diospyros;bipindensis;3;1,5;1
06/04/2018;1 EST;143;70;Mossebe;Hunteria;ballayi;3;2,4;1
06/04/2018;1 EST;143;71;Essandja;Rinorea;cf welwitschii;4,7;7,8;1
06/04/2018;1 EST;143;72;Moungamba;Dichostemma;glaucescens;4,7;3;1
06/04/2018;1 EST;143;73;Essandja;Rinorea;cf welwitschii;4,2;2,6;1
06/04/2018;1 EST;143;74;Essandja;Rinorea;cf welwitschii;4,4;4,9;1
06/04/2018;1 EST;143;75;Baku;Ritchiea;aprevaliana;2,6;1,5;1
06/04/2018;1 EST;143;76;Essandja;Rinorea;cf welwitschii;3,9;3,4;1
06/04/2018;1 EST;143;77;Wamba;Tessmannia;africana;2,5;1,1;1
06/04/2018;1 EST;143;78;Essandja;Rinorea;cf welwitschii;4,8;6,5;1
06/04/2018;1 EST;143;79;Essandja;Rinorea;cf welwitschii;2,4;1,3;1
06/04/2018;1 EST;143;80;Mossebe;Hunteria;ballayi;3,8;2,6;1
06/04/2018;1 EST;143;81;Etua;Tabernaemonthana;penduliflora;4;2,9;1
06/04/2018;1 EST;143;82a;Mossebe;Hunteria;ballayi;3,7;4,2;1
06/04/2018;1 EST;143;82b;Mossebe;Hunteria;ballayi;2,8;2,5;1
06/04/2018;1 EST;143;82c;Mossebe;Hunteria;ballayi;2,7;1,6;1
06/04/2018;1 EST;143;82d;Mossebe;Hunteria;ballayi;2,4;1,5;1
06/04/2018;1 EST;143;83;Ebene;Diospyros;bipindensis;3;6,7;1
06/04/2018;1 EST;143;84;Essandja;Rinorea;cf welwitschii;4;4,2;1
06/04/2018;1 EST;143;85;Essandja;Rinorea;cf welwitschii;3,4;2,6;1
06/04/2018;1 EST;143;86;Essandja;Rinorea;cf welwitschii;2,9;1,4;1
06/04/2018;1 EST;143;87;Etua;Tabernaemonthana;penduliflora;4,9;8,4;1
06/04/2018;1 EST;143;88;Essandja;Rinorea;cf welwitschii;2,5;1,8;1
06/04/2018;1 EST;143;89;Ebene;Diospyros;bipindensis;5,5;7,7;1
06/04/2018;1 EST;143;90;Dibetou;Lovoa;trichilioides;6;4,2;1
06/04/2018;1 EST;143;91;Ingoka;Thomondersia;hensii;3,4;2,1;1
06/04/2018;1 EST;143;92;Ingoka;Thomondersia;hensii;3,5;2,8;1
07/04/2018;1 EST;143;93;Kosipo;Entandrophragma;candollei;5,7;5,1;1
07/04/2018;1 EST;143;94;Essandja;Rinorea;cf welwitschii;3,4;2,6;1
07/04/2018;1 EST;143;95;Essandja;Rinorea;cf welwitschii;5,5;5,2;1
07/04/2018;1 EST;143;96;Ebene;Diospyros;bipindensis;6;9,4;1
07/04/2018;1 EST;143;97;Essandja;Rinorea;cf welwitschii;4,9;5,3;1
07/04/2018;1 EST;143;98;Essandja;Rinorea;cf welwitschii;2,6;1,8;1
07/04/2018;1 EST;143;99;Moungamba;Dichostemma;glaucescens;3,6;2,8;1
07/04/2018;1 EST;143;100a;Mossebe;Hunteria;ballayi;3,7;3;1
07/04/2018;1 EST;143;100b;Mossebe;Hunteria;ballayi;1,8;1,1;1
