DATE;PARCELLE;CARRE;NUMERO;NOM VERNACULAIRE;GENRE;ESPECE;HAUTEUR;DBH;PLACEAU
28/03/2018;2 EST;324;1;Ebene;Diospyros;bipindensis;3,5;1,9;4
28/03/2018;2 EST;324;2;;Coffea;spp;3,5;1,5;4
28/03/2018;2 EST;324;3;Drypetes;Drypetes;laciniata;3,5;1,6;4
28/03/2018;2 EST;324;4;Garcinia;Garcinia;chromocarpa;2,5;2,3;4
28/03/2018;2 EST;324;5;Drypetes;Drypetes;laciniata;4,5;3;4
28/03/2018;2 EST;324;6;Baku;Ritchiea;aprevaliana;2,4;1,5;4
28/03/2018;2 EST;324;7;Essandja;Rinorea;cf welwitschii;3,7;2,2;4
28/03/2018;2 EST;324;8;Mossebe;Hunteria;ballayi;3;2,5;4
28/03/2018;2 EST;324;9;Mokula;Microdesmis;puberula;2,6;1,1;4
28/03/2018;2 EST;324;10;Etua;Tabernaemonthana;Penduliflora;4,2;4;4
28/03/2018;2 EST;324;11;;Aulacocalys;josminiflora;2,7;2,1;4
28/03/2018;2 EST;324;12;Garcinia;Garcinia;punctata;4,7;3,6;4
28/03/2018;2 EST;324;13;Wamba;Tessmannia;africana;2,9;3;4
28/03/2018;2 EST;324;14;Crabwood;Carapa;procera;5,2;4;4
28/03/2018;2 EST;324;15;Ebene;Diospyros;bipindensis;5;5,2;4
28/03/2018;2 EST;324;16;Etua;Tabernaemonthana;Penduliflora;4,5;3,1;4
28/03/2018;2 EST;324;17;Garcinia;Garcinia;punctata;4,6;3,5;4
28/03/2018;2 EST;324;18;Etua;Tabernaemonthana;Penduliflora;3;6,9;4
28/03/2018;2 EST;324;19;Ekoune;Coelocaryon;preussi;2,3;1,6;4
28/03/2018;2 EST;324;20;Pancovia;Pancovia;laurentii;4,9;3,5;4
28/03/2018;2 EST;324;21;Niove;Staudtia;kamerunensis var. gabonensis;9;8,7;4
28/03/2018;2 EST;324;22a;Baku;Ritchiea;aprevaliana;2,6;1,9;4
28/03/2018;2 EST;324;22b;Baku;Ritchiea;aprevaliana;2;1,1;4
28/03/2018;2 EST;324;23;Ebene;Diospyros;iturensis;4,5;4;4
28/03/2018;2 EST;324;24;Drypetes;Drypetes;laciniata;3,5;2,1;4
28/03/2018;2 EST;324;25;Synsepalum;Synsepalum;subcordatum;4,8;4,3;4
28/03/2018;2 EST;324;26;;Eriocoelum;paniculatum;3,7;2;4
28/03/2018;2 EST;324;27;Mossebe;Hunteria;ballayi;3,2;2;4
28/03/2018;2 EST;324;28;Essandja;Rinorea;cf welwitschii;3,8;3,3;4
28/03/2018;2 EST;324;29;Mokula;Microdesmis;puberula;4,1;3,1;4
28/03/2018;2 EST;324;30;Essandja;Rinorea;cf welwitschii;4,3;4,3;4
28/03/2018;2 EST;324;31;;Colletoecema;dewevrei;2,9;2,6;4
28/03/2018;2 EST;324;32;Limbali;Gilbertiodendron;dewevrei;4;2,6;4
28/03/2018;2 EST;324;33;Ebene;Diospyros;bipindensis;3,4;2,1;4
28/03/2018;2 EST;324;34;;Coffea;spp;4;3,6;4
28/03/2018;2 EST;324;35;Limbali;Gilbertiodendron;dewevrei;3,2;2,2;4
28/03/2018;2 EST;324;36;Essandja;Rinorea;cf welwitschii;3;3,7;4
28/03/2018;2 EST;324;37;Essandja;Rinorea;cf welwitschii;3;2;4
28/03/2018;2 EST;324;38;Niove;Staudtia;kamerunensis var. gabonensis;2,7;2,2;4
28/03/2018;2 EST;324;39;Essandja;Rinorea;cf welwitschii;2,6;1,2;4
28/03/2018;2 EST;324;40;Drypetes;Drypetes;cinnabarina;7;8,7;4
28/03/2018;2 EST;324;41;Essandja;Rinorea;cf welwitschii;2,3;1,1;4
28/03/2018;2 EST;324;42;Ebene;Diospyros;iturensis;3,5;2,6;4
28/03/2018;2 EST;324;43;;Tabernanthe;iboga;4,7;5,3;4
28/03/2018;2 EST;324;44;Drypetes;Drypetes;capillipes;3,9;4;4
28/03/2018;2 EST;324;45;;Coffea;spp;2,6;1,7;4
28/03/2018;2 EST;324;46;Nding;Isolana;hexaloba;5;6;4
28/03/2018;2 EST;324;47;Mossebe;Hunteria;ballayi;2,7;3,1;4
28/03/2018;2 EST;324;48a;Mossebe;Hunteria;ballayi;2,8;4;4
28/03/2018;2 EST;324;48b;Mossebe;Hunteria;ballayi;2,6;2,1;4
28/03/2018;2 EST;324;49;Drypetes;Drypetes;diopa;5,8;3,1;4
28/03/2018;2 EST;324;50;Essandja;Rinorea;cf welwitschii;3,1;2,4;4
28/03/2018;2 EST;324;51a;Baku;Ritchiea;aprevaliana;3;2,1;4
28/03/2018;2 EST;324;51b;Baku;Ritchiea;aprevaliana;2,4;1,3;4
28/03/2018;2 EST;324;52;Essandja;Rinorea;cf welwitschii;2;2,1;4
28/03/2018;2 EST;324;53;Manilkara;Manilkara;mabokeensis;5,7;4,9;4
28/03/2018;2 EST;324;54a;Mossebe;Hunteria;ballayi;4,6;3,3;4
28/03/2018;2 EST;324;54b;Mossebe;Hunteria;ballayi;2,5;1,2;4
28/03/2018;2 EST;324;55;;Tabernanthe;iboga;5,5;6,2;4
28/03/2018;2 EST;324;56;Mosseke;Cleistanthus;caudatus;3,6;3,1;4
28/03/2018;2 EST;324;57;Wamba;Tessmannia;africana;3;2;4
28/03/2018;2 EST;324;58;Mossebe;Hunteria;ballayi;3;2;4
28/03/2018;2 EST;324;59;Ingoka;Thomondersia;hensii;5,5;5,1;4
28/03/2018;2 EST;324;60;Pancovia;Pancovia;laurentii;4;2,8;4
28/03/2018;2 EST;324;61;;Tabernanthe;iboga;2,5;1,1;4
28/03/2018;2 EST;324;62;Etua;Tabernaemonthana;Penduliflora;4;3,9;4
28/03/2018;2 EST;324;63;Ebene;Diospyros;iturensis;4;8,7;4
28/03/2018;2 EST;324;64;Nding;Isolana;hexaloba;6,7;6,7;4
28/03/2018;2 EST;324;65;Drypetes;Drypetes;capillipes;5;4;4
28/03/2018;2 EST;324;66;;Rathmannia;longifolia;3,4;3,1;4
28/03/2018;2 EST;324;67;;Aidia;sp1;2,7;1,6;4
28/03/2018;2 EST;324;68;Ebene;Diospyros;bipindensis;3;1,9;4
28/03/2018;2 EST;324;69;Manilkara;Manilkara;mabokeensis;6,5;7,9;4
28/03/2018;2 EST;324;70;Ebene;Diospyros;bipindensis;3,5;1,5;4
28/03/2018;2 EST;324;71;;Aidia;sp1;4,1;2,5;4
28/03/2018;2 EST;324;72;Essandja;Rinorea;cf welwitschii;3,4;2,5;4
28/03/2018;2 EST;324;73;Nsangoma;Allamblackia;floribunda;3,6;3,7;4
28/03/2018;2 EST;324;74a;Ingoka;Thomondersia;hensii;4,5;3,2;4
28/03/2018;2 EST;324;74b;Ingoka;Thomondersia;hensii;3,5;2,2;4
28/03/2018;2 EST;324;74c;Ingoka;Thomondersia;hensii;3,5;2;4
28/03/2018;2 EST;324;75a;Ebene;Diospyros;bipindensis;4,5;6,7;4
28/03/2018;2 EST;324;75b;Ebene;Diospyros;bipindensis;3,5;2,1;4
28/03/2018;2 EST;324;76;Etua;Tabernaemonthana;Penduliflora;7;5,4;4
28/03/2018;2 EST;324;77;Limbali;Gilbertiodendron;dewevrei;3,3;2,7;4
28/03/2018;2 EST;324;78;Ingoka;Thomondersia;hensii;4,5;5,2;4
28/03/2018;2 EST;324;79;Chytranthus;Chytranthus;mortehanii;2,6;2,2;4
28/03/2018;2 EST;324;80;Mossebe;Hunteria;ballayi;3,5;2,8;4
28/03/2018;2 EST;324;81;Ebene;Diospyros;iturensis;2,6;1,5;4
28/03/2018;2 EST;324;82;Ingoka;Thomondersia;hensii;4,6;3,5;4
28/03/2018;2 EST;324;83;Ebene;Diospyros;iturensis;3,2;2,1;4
28/03/2018;2 EST;324;84;Akeul;Pausinystalia;macroceras;2;1,2;4
28/03/2018;2 EST;324;85a;Ingoka;Thomondersia;hensii;5;7,5;4
28/03/2018;2 EST;324;85b;Ingoka;Thomondersia;hensii;4,9;5,9;4
28/03/2018;2 EST;324;85c;Ingoka;Thomondersia;hensii;4,9;3,8;4
28/03/2018;2 EST;324;86;Trichilia;Trichilia;gilgiana;3;1,2;4
28/03/2018;2 EST;324;87;Crabwood;Carapa;procera;6,5;5,1;4
28/03/2018;2 EST;324;88;mossebe;Hunteria;ballayi;2,8;2,2;4
28/03/2018;2 EST;324;89;;Tabernanthe;iboga;2,6;1,5;4
28/03/2018;2 EST;324;90;Ebene;Diospyros;bipindensis;4,5;4,9;4
28/03/2018;2 EST;324;91;Ebene;Diospyros;bipindensis;7,2;7,8;4
28/03/2018;2 EST;324;92;Essandja;Rinorea;cf welwitschii;4,5;6,2;4
28/03/2018;2 EST;324;93;Bois amer;Garcinia;kola;3,5;2,1;4
28/03/2018;2 EST;324;94;Essandja;Rinorea;cf welwitschii;4,5;4,1;4
28/03/2018;2 EST;324;95;Essandja;Rinorea;cf welwitschii;3,8;2,9;4
28/03/2018;2 EST;324;96;Motunga;polyalthia;suaveolens;7;8,5;4
28/03/2018;2 EST;324;97;Essandja;Rinorea;cf welwitschii;2,7;1,6;4
28/03/2018;2 EST;324;98;Motunga;polyalthia;suaveolens;2,5;1,6;4
28/03/2018;2 EST;324;99;Vepris;Vepris;glaberrima;3,4;2;4
28/03/2018;2 EST;324;100;Essandja;Rinorea;cf welwitschii;3,5;2,2;4
28/03/2018;2 EST;324;101;Ingoka;Thomondersia;hensii;4,7;4,2;4
28/03/2018;2 EST;324;102;Drypetes;Drypetes;laciniata;4,5;2,8;4
28/03/2018;2 EST;324;103;Drypetes;Drypetes;cinnabarina;3,1;2,3;4
28/03/2018;2 EST;324;104;Ebene;Diospyros;mannii;3,1;1,9;4
28/03/2018;2 EST;324;105;Mokula;Microdesmis;puberula;2,5;1,1;4
28/03/2018;2 EST;324;106;Ebene;Diospyros;bipindensis;3,2;1,6;4
28/03/2018;2 EST;324;107;Limbali;Gilbertiodendron;dewevrei;2;1;4
28/03/2018;2 EST;324;108;Etua;Tabernaemonthana;Penduliflora;2,7;1,5;4
