DATE;PARCELLE;CARRE;NUMERO;NOM VERNACULAIRE;GENRE;ESPECE;HAUTEUR;DBH;PLACEAU
09/04/2018;2 EST;286;1;Essandja;Rinorea;cf welwitschii;4,6;6,7;2
09/04/2018;2 EST;286;2;Drypetes;Drypetes;diopa;6,5;7,6;2
09/04/2018;2 EST;286;3;Essandja;Rinorea;cf welwitschii;4,3;4,9;2
09/04/2018;2 EST;286;4;Drypetes;Drypetes;capillipes;4,8;5,9;2
09/04/2018;2 EST;286;5;Drypetes;Drypetes;diopa;3,1;1,2;2
09/04/2018;2 EST;286;6;Essandja;Rinorea;cf welwitschii;3,4;2,1;2
09/04/2018;2 EST;286;7;Essandja;Rinorea;cf welwitschii;2,4;3,1;2
09/04/2018;2 EST;286;8;Mossebe;Hunteria;ballayi;2,4;1;2
09/04/2018;2 EST;286;9;Etua;Tabernaemonthana;penduliflora;2,9;1,5;2
09/04/2018;2 EST;286;10;Etua;Tabernaemonthana;penduliflora;3;3,2;2
09/04/2018;2 EST;286;11;Essandja;Rinorea;cf welwitschii;1,9;1,1;2
09/04/2018;2 EST;286;12;Essandja;Rinorea;cf welwitschii;3,3;1,5;2
09/04/2018;2 EST;286;13;Essandja;Rinorea;cf welwitschii;3,7;3;2
09/04/2018;2 EST;286;14;Essandja;Rinorea;cf welwitschii;2,8;1,9;2
09/04/2018;2 EST;286;15;Bosse fosse;Leplaea;thompsonii;2,9;1,8;2
09/04/2018;2 EST;286;16;Drypetes;Drypetes;capillipes;3;1,5;2
09/04/2018;2 EST;286;17;Essandja;Rinorea;cf welwitschii;2,8;1,5;2
09/04/2018;2 EST;286;18;Ebene;Diospyros;bipindensis;3;3;2
09/04/2018;2 EST;286;19;Ingoka;Thomondersia;hensii;4,5;3,8;2
09/04/2018;2 EST;286;20;Mossebe;Hunteria;ballayi;1,5;1,9;2
09/04/2018;2 EST;286;21;Essandja;Rinorea;cf welwitschii;3,1;2,8;2
09/04/2018;2 EST;286;22;Bosse fosse;Leplaea;thompsonii;2,5;1,5;2
09/04/2018;2 EST;286;23;Drypetes;Drypetes;capillipes;4,7;3,4;2
09/04/2018;2 EST;286;24;Essandja;Rinorea;cf welwitschii;3,1;2;2
09/04/2018;2 EST;286;25;Moungamba;Dichostemma;glaucescens;4,5;3,1;2
09/04/2018;2 EST;286;26a;Ingoka;Thomondersia;hensii;5,2;4,9;2
09/04/2018;2 EST;286;26b;Ingoka;Thomondersia;hensii;4,8;4,2;2
09/04/2018;2 EST;286;27;Mossebe;Hunteria;ballayi;2,5;1,3;2
09/04/2018;2 EST;286;28;Etua;Tabernaemonthana;penduliflora;4;3;2
09/04/2018;2 EST;286;29;Homalium;Homalium;letestri;6;5,3;2
09/04/2018;2 EST;286;30a;Mossebe;Hunteria;ballayi;2,6;2,1;2
09/04/2018;2 EST;286;30b;Mossebe;Hunteria;ballayi;2,4;1,1;2
09/04/2018;2 EST;286;31;Etua;Tabernaemonthana;penduliflora;2,7;2;2
09/04/2018;2 EST;286;32;Ebene;Diospyros;bipindensis;4;4,1;2
09/04/2018;2 EST;286;33;Etua;Tabernaemonthana;penduliflora;3,6;1,9;2
