DATE;PARCELLE;CARRE;NUMERO;NOM VERNACULAIRE;GENRE;ESPECE;HAUTEUR;DBH;PLACEAU
;;;1a;Ingoka;Thomondersia;hensii;4,5;3;
;;;1b;Ingoka;Thomondersia;hensii;4,2;3,8;
;;;2;Ingoka;Thomondersia;hensii;3,9;3,9;
;;;3a;Ingoka;Thomondersia;hensii;4;3,4;
;;;3b;Ingoka;Thomondersia;hensii;3;1,8;
;;;4;Scottellia;Scottellia;klaineana;3,7;1,6;
;;;5;Drypetes;Drypetes;occidentalis;3;1,9;
;;;6;Moungamba;Dichostemma;glaucescens;4,8;5,6;
;;;7;Drypetes;Drypetes;cinnabarina;2,4;1,4;
;;;8;Trichilia;Trichilia;dregeana;6;4,8;
;;;9;Ebene;Diospyros;bipindensis;2,6;1,2;
;;;10;Moungamba;Dichostemma;glaucescens;3,7;3,9;
;;;11;Mokula;Microdesmis;puberula;4,5;4,6;
;;;12;Owom;Manilkara;mabokeensis;5;4,5;
;;;13;Ingoka;Thomondersia;hensii;4,5;3,1;
;;;14;Kotibe;Nesogordonia;kabingaensis;3,8;3,4;
;;;15a;Assas;Macaranga;spinosa;4,5;5,5;
;;;15b;Assas;Macaranga;spinosa;3,5;2,4;
;;;15c;Assas;Macaranga;spinosa;4,5;2,3;
;;;16;Moungamba;Dichostemma;glaucescens;3;1,6;
;;;17;Mossebe;Hunteria;ballayi;3,4;2,7;
;;;18;Mosseke;Cleistanthus;caudatus;2,5;5,3;
;;;19;Mokula;Microdesmis;puberula;2,6;1,2;
;;;20;Moungamba;Dichostemma;glaucescens;4,7;2,7;
;;;21;Kotibe;Nesogordonia;kabingaensis;6,5;4,5;
;;;22;Mokula;Microdesmis;puberula;3;1,1;
;;;23;Drypetes;Drypetes;capillipes;2,7;2,1;
;;;24;Padouk;Pterocarpus;soyauxii;3,5;1,4;
;;;25a;Ingoka;Thomondersia;hensii;4,5;3,9;
;;;25b;Ingoka;Thomondersia;hensii;3,5;1,9;
;;;25c;Ingoka;Thomondersia;hensii;3;1,9;
;;;26a;Ingoka;Thomondersia;hensii;2;1,3;
;;;26b;Ingoka;Thomondersia;hensii;2,5;1,1;
;;;27;;Leptactina;pynaertii;3,7;1,5;
;;;28a;Ingoka;Thomondersia;hensii;4;2,2;
;;;28b;Ingoka;Thomondersia;hensii;3,8;1,1;
;;;28c;Ingoka;Thomondersia;hensii;3,6;1,7;
;;;28d;Ingoka;Thomondersia;hensii;3,5;1,7;
;;;28e;Ingoka;Thomondersia;hensii;2,7;1,5;
;;;29;Etua;Tabernaemonthana;penduliflora;3,5;2,2;
;;;30;Trichilia;Trichilia;prieureana;3,7;1,7;
;;;31;Etom;Endodesmia;calophylloides;4,7;4,4;
;;;32a;Ingoka;Thomondersia;hensii;3,5;2;
;;;32b;Ingoka;Thomondersia;hensii;3,7;1,1;
;;;33;Moungamba;Dichostemma;glaucescens;4;6,8;
;;;34;Etom;Endodesmia;calophylloides;3,5;2,4;
;;;35a;Ingoka;Thomondersia;hensii;4;5;
;;;35b;Ingoka;Thomondersia;hensii;3,7;1,3;
;;;36;Mokula;Microdesmis;puberula;3,1;3;
;;;37;Drypetes;Drypetes;diopa;5,7;5,9;
;;;38;Bosse fosse;Leplaea;thompsonii;6,8;7,8;
;;;39;Kotibe;Nesogordonia;kabingaensis;3;1,5;
;;;40;Ingoka;Thomondersia;hensii;4;2,9;
;;;41;Kanda;Beilschmiedia;cf.obscura;3,5;2,2;
;;;42a;Ingoka;Thomondersia;hensii;3,5;2,6;
;;;42b;Ingoka;Thomondersia;hensii;3,5;2,6;
;;;42c;Ingoka;Thomondersia;hensii;3,6;1,5;
;;;43;Nom ozek;Quassia;silvestris;5;7,7;
;;;44;Ingoka;Thomondersia;hensii;3,5;2,5;
;;;45;Dabema;Piptadeniastrum;africanum;4;4,7;
;;;46;Ebene;Diospyros;bipindensis;2,5;5,2;
;;;47;Ingoka;Thomondersia;hensii;2,9;1,2;
;;;48;Moungamba;Dichostemma;glaucescens;3;2,7;
;;;49;Ebene;Diospyros;bipindensis;3,5;1,7;
;;;50;Drypetes;Drypetes;occidentalis;3,6;3;
;;;51;Ingoka;Thomondersia;hensii;4,1;4,5;
;;;52;Drypetes;Drypetes;diopa;2,7;1,4;
;;;53;Mossebe;Hunteria;ballayi;3,1;3,7;
;;;54;Moungamba;Dichostemma;glaucescens;4,5;4,1;
;;;55;Alibizia;Albizia;guimmifera var.ealaensis;3;1,4;
;;;56;Ingoka;Thomondersia;hensii;2,8;1,3;
;;;57;Dialium;Dialium;zenkeri;3;1,7;
;;;58;Garcinia;Garcinia;chromocarpa;2,5;1,3;
;;;59;Ebene;Diospyros;bipindensis;5;7,9;
;;;60;Mossebe;Hunteria;ballayi;1,9;1,2;
;;;61;Moungamba;Dichostemma;glaucescens;5;5,6;
;;;62;Mokula;Microdesmis;puberula;2,5;1,7;
;;;63;Ingoka;Thomondersia;hensii;3;1,3;
;;;64;Moungamba;Dichostemma;glaucescens;4;5,4;
;;;65a;Ebom;Anonidium;mannii;3;3,2;
;;;65b;Ebom;Anonidium;mannii;3;3;
;;;65c;Ebom;Anonidium;mannii;2,1;2;
;;;65d;Ebom;Anonidium;mannii;2;1,5;
;;;65e;Ebom;Anonidium;mannii;2;1,4;
;;;66;Baku;Ritchiea;aprevaliana;1,8;1,5;
;;;67;Owom;Manilkara;mabokeensis;3;2,9;
;;;68;Ebene;Diospyros;bipindensis;2,7;1,6;
;;;69;Ingoka;Thomondersia;hensii;3,8;7,3;
;;;70;Drypetes;Drypetes;cinnabarina;3;2,4;
;;;71;Ingoka;Thomondersia;hensii;3,7;4,5;
;;;72;Moungamba;Dichostemma;glaucescens;3,6;2,5;
;;;73;Moungamba;Dichostemma;glaucescens;6,5;9,2;
;;;74;Ebene;Diospyros;bipindensis;3;2,6;
;;;75;;Rinorea;subsessilis;2,5;2,3;
;;;76;Chytranthus;Chytranthus;mortehanii;3,3;2,7;
;;;77a;Ingoka;Thomondersia;hensii;1,9;2,5;
;;;77b;Ingoka;Thomondersia;hensii;3;2;
;;;77c;Ingoka;Thomondersia;hensii;3;1,7;
;;;78;Ebene;Diospyros;bipindensis;2,4;1,7;
;;;79;Moungamba;Dichostemma;glaucescens;5,3;5,7;
;;;80;Ebene;Diospyros;bipindensis;2,6;1,2;
;;;81;Dialium;Dialium;zenkeri;2,7;2,7;
;;;82;Ebene;Diospyros;bipindensis;3;3,5;
;;;83;Moungamba;Dichostemma;glaucescens;3,5;4;
;;;84;Mosseke;Cleistanthus;caudatus;3,5;1,9;
;;;85;;Ochna;cf.afzelli;4,8;6,1;
;;;86;Assas;Macaranga;spinosa;2,9;1,2;
;;;87;Pancovia;Pancovia;harmsiana;3;2,2;
;;;88;Abre a formis;Barteria;fistulosa;5;5,2;
