N°;X;Y;CIRCdbh ;CIRClow;CIRChigh;H;decay;crown;hollow;date;plot;square;transect;angle;start
1;28;1,5;0;57;33;0,6;5;0;0;17/04/2018;2 Ouest;219;1;26,5;SO
2;39;4,3;110;0;0;2,7;5;0;0;17/04/2018;2 Ouest;219;1;26,5;SO
3;69;1,5;84,2;0;0;5,3;3;0;0;17/04/2018;2 Ouest;219;1;26,5;SO
1;52;1,3;0;166;137;0,8;5;0;0;17/04/2018;2 Ouest;219;3;206,5;NE
2;73;3;300;0;0;2,3;5;0;0;17/04/2018;2 Ouest;219;3;206,5;NE
3;79;0,5;0;74,3;52,3;0,81;5;0;0;17/04/2018;2 Ouest;219;3;206,5;NE
1;31;7,5;44,5;0;0;1,55;4;0;0;17/04/2018;2 Ouest;219;4;116,5;NO
2;105,7;9,7;134,5;0;0;6,9;5;0;0;17/04/2018;2 Ouest;219;4;116,5;NO
