DATE;PARCELLE;CARRE;NUMERO;NOM VERNACULAIRE;GENRE;ESPECE;HAUTEUR;DBH;PLACEAU
04/05/2018;1 OESUT;133;1;Pancovia;Pancovia;laurentii;3,7;4,3;3
04/05/2018;1 OESUT;133;2;Moungamba;Dichostemma;glaucescens;3,2;1,7;3
04/05/2018;1 OESUT;133;3;Moungamba;Dichostemma;glaucescens;4;2,9;3
04/05/2018;1 OESUT;133;4a;Ingoka;Thomondersia;hensii;3;2,2;3
04/05/2018;1 OESUT;133;4b;Ingoka;Thomondersia;hensii;2,8;1,1;3
04/05/2018;1 OESUT;133;5;Moungamba;Dichostemma;glaucescens;2,5;2;3
04/05/2018;1 OESUT;133;6;Vepris;Vepris;glaberrima;4,6;3;3
04/05/2018;1 OESUT;133;7;Drypetes;Drypetes;paxii;2,5;1,2;3
04/05/2018;1 OESUT;133;8a;Baku;Ritchiea;aprevaliana;2;1,3;3
04/05/2018;1 OESUT;133;8b;Baku;Ritchiea;aprevaliana;2,3;1;3
04/05/2018;1 OESUT;133;9;Ebene;Diospyros;bipindensis;2,6;1;3
04/05/2018;1 OESUT;133;10;Toko;Blighia;welwitschii;5;4,7;3
04/05/2018;1 OESUT;133;11;Ingoka;Thomondersia;hensii;3,5;4,4;3
04/05/2018;1 OESUT;133;12;Pancovia;Pancovia;laurentii;6;8,6;3
04/05/2018;1 OESUT;133;13;Ebene;Diospyros;bipindensis;4;4,3;3
04/05/2018;1 OESUT;133;14;Moungamba;Dichostemma;glaucescens;4;3,5;3
04/05/2018;1 OESUT;133;15;Ingoka;Thomondersia;hensii;2,9;1,3;3
04/05/2018;1 OESUT;133;16a;Ingoka;Thomondersia;hensii;2,5;2,6;3
04/05/2018;1 OESUT;133;16b;Ingoka;Thomondersia;hensii;3;1,2;3
04/05/2018;1 OESUT;133;17a;Pancovia;Pancovia;harmsiana;2;1,1;3
04/05/2018;1 OESUT;133;17b;Pancovia;Pancovia;harmsiana;2,5;1;3
