DATE;PARCELLE;CARRE;NUMERO;NOM VERNACULAIRE;GENRE;ESPECE;HAUTEUR;DBH;PLACEAU
09/04/2018;2 EST;304;1;Limbali;Gilbertiodendron;dewevrei;4,5;5,3;1
09/04/2018;2 EST;304;2;Scottellia;Scottellia;klaineana;3;1,9;1
09/04/2018;2 EST;304;3;Ingoka;Thomondersia;hensii;3,6;3;1
09/04/2018;2 EST;304;4;Ingoka;Thomondersia;hensii;4,4;6,4;1
09/04/2018;2 EST;304;5;Kourou;Desplatsia;chrysochllanus;4;3;1
09/04/2018;2 EST;304;6;Padouk;Pterocarpus;soyauxii;4,5;3,4;1
09/04/2018;2 EST;304;7;;Tabernanthe;iboga;3,7;3,2;1
09/04/2018;2 EST;304;8a;Ebene;Diospyros;bipindensis;4,3;7,6;1
09/04/2018;2 EST;304;8b;Ebene;Diospyros;bipindensis;3;2,7;1
09/04/2018;2 EST;304;8c;Ebene;Diospyros;bipindensis;2,9;2,5;1
09/04/2018;2 EST;304;9;Essandja;Rinorea;cf welwitschii;3,1;1,8;1
09/04/2018;2 EST;304;10;Etua;Tabernaemonthana;penduliflora;4;2,3;1
09/04/2018;2 EST;304;11;Essandja;Rinorea;cf welwitschii;4,1;3,9;1
09/04/2018;2 EST;304;12;;Ompogona;filifornistupulata;3,6;3,1;1
09/04/2018;2 EST;304;13;Ebene;Diospyros;iturensis;2,4;1,3;1
09/04/2018;2 EST;304;14;Etua;Tabernaemonthana;penduliflora;2;1,3;1
09/04/2018;2 EST;304;15;Trichilia;Trichilia;gilgiana;7;7,3;1
09/04/2018;2 EST;304;16;Ilomba;Pycnanthus;angolensis;2,6;1,1;1
09/04/2018;2 EST;304;17a;Etua;Tabernaemonthana;penduliflora;2,7;1,4;1
09/04/2018;2 EST;304;17b;Etua;Tabernaemonthana;penduliflora;2;1,4;1
09/04/2018;2 EST;304;18;Essandja;Rinorea;cf welwitschii;2,6;1,8;1
09/04/2018;2 EST;304;19;Etua;Tabernaemonthana;penduliflora;3,5;4,3;1
09/04/2018;2 EST;304;20;Trichilia;Trichilia;gilgiana;6;7,9;1
09/04/2018;2 EST;304;21a;Moungamba;Dichostemma;glaucescens;2,5;1,6;1
09/04/2018;2 EST;304;21b;Moungamba;Dichostemma;glaucescens;2,5;1,3;1
09/04/2018;2 EST;304;22;Ngoma ngoma;Barteria;fistulosa;4,6;3,1;1
09/04/2018;2 EST;304;23;Ebene;Diospyros;iturensis;3;2,8;1
09/04/2018;2 EST;304;24;Akeul;Pausinystalia;macroceras;2,9;2,5;1
09/04/2018;2 EST;304;25;Drypetes;Drypetes;laciniata;2;1,5;1
09/04/2018;2 EST;304;26;Etua;Tabernaemonthana;penduliflora;2,9;2,9;1
09/04/2018;2 EST;304;27;Ebene;Diospyros;bipindensis;2,7;3,4;1
09/04/2018;2 EST;304;28;Niola;Tetrorchidium;didynostenon;5,8;6,3;1
09/04/2018;2 EST;304;29;Moungamba;Dichostemma;glaucescens;2,7;3,7;1
09/04/2018;2 EST;304;30;Akak;Duboscia;macrocarpa;4,5;3,5;1
09/04/2018;2 EST;304;31a;Mossebe;Hunteria;ballayi;2,8;3,1;1
09/04/2018;2 EST;304;31b;Mossebe;Hunteria;ballayi;2,5;1,1;1
09/04/2018;2 EST;304;32;Ebene;Diospyros;bipindensis;4,6;4;1
09/04/2018;2 EST;304;33a;Ingoka;Thomondersia;hensii;3,6;3,1;1
09/04/2018;2 EST;304;33b;Ingoka;Thomondersia;hensii;4,5;3;1
09/04/2018;2 EST;304;34;Ingoka;Thomondersia;hensii;4,5;3,5;1
09/04/2018;2 EST;304;35;Essandja;Rinorea;cf welwitschii;4;7,2;1
09/04/2018;2 EST;304;36a;Grewia;Grewia;oligoneura;4,9;3,1;1
09/04/2018;2 EST;304;36b;Grewia;Grewia;oligoneura;3;3;1
09/04/2018;2 EST;304;37;Drypetes;Drypetes;diopa;2,7;1,4;1
09/04/2018;2 EST;304;38;Essandja;Rinorea;cf welwitschii;2,5;1,1;1
09/04/2018;2 EST;304;39a;Mossebe;Hunteria;ballayi;2;1,4;1
09/04/2018;2 EST;304;39b;Mossebe;Hunteria;ballayi;1,9;1,1;1
09/04/2018;2 EST;304;40;Mossebe;Hunteria;ballayi;1,5;1,2;1
09/04/2018;2 EST;304;41;Baku;Ritchiea;aprevaliana;2,7;1,2;1
09/04/2018;2 EST;304;42;Etua;Tabernaemonthana;penduliflora;4,5;5,7;1
09/04/2018;2 EST;304;43;Essandja;Rinorea;cf welwitschii;2,9;2;1
09/04/2018;2 EST;304;44;Epissa;Grossera;macrantha;5;3,8;1
09/04/2018;2 EST;304;45;Etua;Tabernaemonthana;penduliflora;2;1,8;1
09/04/2018;2 EST;304;46a;Essandja;Rinorea;cf welwitschii;2,9;3,8;1
09/04/2018;2 EST;304;46b;Essandja;Rinorea;cf welwitschii;2,1;1,4;1
09/04/2018;2 EST;304;47;Mosseke;Cleisttanthus;caudatus;4;2,9;1
09/04/2018;2 EST;304;48;Ingoka;Thomondersia;hensii;3,5;2,2;1
09/04/2018;2 EST;304;49;Limbali;Gilbertiodendron;dewevrei;3,1;5;1
09/04/2018;2 EST;304;50;Bois amer;Garcinia;kola;2,6;1,3;1
09/04/2018;2 EST;304;51;Molindo;Massularia;acuminata;4,8;4,8;1
09/04/2018;2 EST;304;52;Non akwi;Xylopia;cupularis;7,6;8,6;1
09/04/2018;2 EST;304;53;Etua;Tabernaemonthana;penduliflora;4,7;6,7;1
09/04/2018;2 EST;304;54;Essandja;Rinorea;cf welwitschii;3;1,8;1
09/04/2018;2 EST;304;55;Ingoka;Thomondersia;hensii;2,8;2,6;1
09/04/2018;2 EST;304;56;Essandja mbongo;Rinorea;oblongifolia;2,5;7,7;1
09/04/2018;2 EST;304;57;Mossebe;Hunteria;ballayi;2,4;1,3;1
09/04/2018;2 EST;304;58;Baku;Ritchiea;aprevaliana;2,4;2;1
09/04/2018;2 EST;304;59;Padouk;Pterocarpus;soyauxii;5,9;5,7;1
09/04/2018;2 EST;304;60;Dialum;Dialium;bipindense;2,3;1,5;1
09/04/2018;2 EST;304;61;Ebene;Diospyros;iturensis;3;1,7;1
09/04/2018;2 EST;304;62;Essandja;Rinorea;cf welwitschii;3,5;2,8;1
09/04/2018;2 EST;304;63;Essandja;Rinorea;cf welwitschii;3,8;3,1;1
09/04/2018;2 EST;304;64;Essandja;Rinorea;cf welwitschii;3;1,6;1
09/04/2018;2 EST;304;65;Essandja;Rinorea;cf welwitschii;4,5;2,7;1
09/04/2018;2 EST;304;66;Essandja;Rinorea;cf welwitschii;2,4;1,9;1
09/04/2018;2 EST;304;67a;Ebene;Diospyros;iturensis;4;2,6;1
09/04/2018;2 EST;304;67b;Ebene;Diospyros;iturensis;3,5;1,7;1
09/04/2018;2 EST;304;68;Essandja;Rinorea;cf welwitschii;3;2,6;1
09/04/2018;2 EST;304;69;Essandja;Rinorea;cf welwitschii;3;2,4;1
09/04/2018;2 EST;304;70;Essandja;Rinorea;cf welwitschii;2;1,1;1
09/04/2018;2 EST;304;71;Drypetes;Drypetes;capillipes;3,3;3,4;1
09/04/2018;2 EST;304;72;Mossebe;Hunteria;bipindensis;2,5;1,8;1
09/04/2018;2 EST;304;73;Essandja;Rinorea;cf welwitschii;3;1,3;1
09/04/2018;2 EST;304;74;Kourou;Desplatsia;chrysochllanus;3,6;5;1
09/04/2018;2 EST;304;75;;Rothmannia;hispida;3;1,7;1
09/04/2018;2 EST;304;76;Pancovia;Pancovia;harmsiana;2,3;1;1
09/04/2018;2 EST;304;77;Essandja;Rinorea;cf welwitschii;2,5;2;1
09/04/2018;2 EST;304;78;Mossebe;Hunteria;ballayi;2,4;1,4;1
09/04/2018;2 EST;304;79;Essandja;Rinorea;cf welwitschii;3;1,5;1
09/04/2018;2 EST;304;80;Essandja;Rinorea;cf welwitschii;2,5;1,5;1
09/04/2018;2 EST;304;81;Akeul;Pausinystalia;macroceras;4,8;5,2;1
09/04/2018;2 EST;304;82;;Aidia;micrantha;3,2;1,6;1
09/04/2018;2 EST;304;83;Ebene;Diospyros;bipindensis;4;4,6;1
09/04/2018;2 EST;304;84;Mossebe;Hunteria;ballayi;2,2;1,7;1
09/04/2018;2 EST;304;85;Essandja;Rinorea;cf welwitschii;2,4;1,7;1
09/04/2018;2 EST;304;86;Ohia;Celttis;mildbraedii;3,8;4,4;1
09/04/2018;2 EST;304;87;Mossebe;Hunteria;ballayi;2,5;1,7;1
09/04/2018;2 EST;304;88;Mossebe;Hunteria;ballayi;2,5;1,6;1
09/04/2018;2 EST;304;89;Ingoka;Thomondersia;hensii;3,2;3,3;1
09/04/2018;2 EST;304;90;Chytranthus;Chytranthus;mortehanii;4,5;4,1;1
09/04/2018;2 EST;304;91;Nom ozek;Quassia;silvestris;4,9;7,5;1
09/04/2018;2 EST;304;92;Epissa;Grossera;macrantha;2,5;2;1
09/04/2018;2 EST;304;93;Ingoka;Thomondersia;hensii;4;5;1
09/04/2018;2 EST;304;94;Essandja;Rinorea;cf welwitschii;3;1,7;1
09/04/2018;2 EST;304;95;;Rothmannia;longiflora;2,4;1,6;1
09/04/2018;2 EST;304;96;;Rothmannia;longiflora;2,3;1;1
09/04/2018;2 EST;304;97a;Essandja;Rinorea;cf welwitschii;2,5;2;1
09/04/2018;2 EST;304;97b;Essandja;Rinorea;cf welwitschii;1,7;1;1
09/04/2018;2 EST;304;98;Essandja;Rinorea;cf welwitschii;3,5;2;1
09/04/2018;2 EST;304;99;Essandja;Rinorea;cf welwitschii;2,7;1,5;1
09/04/2018;2 EST;304;100;Epissa;Grossera;macrantha;4,2;3,2;1
09/04/2018;2 EST;304;101;;Aidia;micrantha;2,6;2,4;1
09/04/2018;2 EST;304;102;Essandja;Rinorea;cf welwitschii;3,4;1,1;1
09/04/2018;2 EST;304;103;Mokula;Microdesmis;puberula;2,8;2;1
09/04/2018;2 EST;304;104;Ebene;Diospyros;bipindensis;3,8;4,7;1
09/04/2018;2 EST;304;105;Essandja;Rinorea;cf welwitschii;2,9;1,2;1
09/04/2018;2 EST;304;106;Essandja;Rinorea;cf welwitschii;3,7;3,9;1
09/04/2018;2 EST;304;107;Essandja;Rinorea;cf welwitschii;3,6;2,8;1
09/04/2018;2 EST;304;108a;Mossebe;Hunteria;ballayi;2;1,6;1
09/04/2018;2 EST;304;108b;Mossebe;Hunteria;ballayi;2,2;1,4;1
09/04/2018;2 EST;304;109;Drypetes;Drypetes;cinnabarina;4;5,1;1
09/04/2018;2 EST;304;110;Etua;Tabernaemonthana;penduliflora;3,9;3,9;1
09/04/2018;2 EST;304;111;Essandja;Rinorea;cf welwitschii;1,9;1,1;1
09/04/2018;2 EST;304;112;Etua;Tabernaemonthana;penduliflora;3,1;2,7;1
09/04/2018;2 EST;304;113;Drypetes;Drypetes;cinnabarina;4;3,5;1
09/04/2018;2 EST;304;114;Ingoka;Thomondersia;hensii;2,8;2,3;1
09/04/2018;2 EST;304;115;Mosseke;Cleisttanthus;caudatus;3,6;3,4;1
09/04/2018;2 EST;304;116;Essandja;Rinorea;cf welwitschii;3;1,3;1
09/04/2018;2 EST;304;117;Essandja;Rinorea;cf welwitschii;2,9;2,1;1
09/04/2018;2 EST;304;118;Essandja;Rinorea;cf welwitschii;3;4,8;1
09/04/2018;2 EST;304;119;Limbali;Gilbertiodendron;dewevrei;3,2;1,4;1
09/04/2018;2 EST;304;120;Nding;Isolana;hexaloba;3;1,4;1
09/04/2018;2 EST;304;121;Essandja;Rinorea;cf welwitschii;2,6;1,5;1
09/04/2018;2 EST;304;122;Essandja;Rinorea;cf welwitschii;2,1;1,1;1
09/04/2018;2 EST;304;123;Essandja;Rinorea;cf welwitschii;2,6;2,3;1
09/04/2018;2 EST;304;124a;Ingoka;Thomondersia;hensii;3,6;3,5;1
09/04/2018;2 EST;304;124b;Ingoka;Thomondersia;hensii;3,5;2,2;1
09/04/2018;2 EST;304;125;Essandja;Rinorea;cf welwitschii;2;1,2;1
09/04/2018;2 EST;304;126;Essandja;Rinorea;cf welwitschii;3;2,3;1
09/04/2018;2 EST;304;127;;Leptactina;involucrata;2,6;1;1
09/04/2018;2 EST;304;128;Limbali;Gilbertiodendron;dewevrei;2,5;1,7;1
09/04/2018;2 EST;304;129;Drypetes;Drypetes;laciniata;2,5;1,2;1
09/04/2018;2 EST;304;130;Epissa;Grossera;macrantha;3;4,4;1
09/04/2018;2 EST;304;131;Bekoa bizombo;Angylocalyx;pynaertii;2,1;1,4;1
09/04/2018;2 EST;304;132;Ebene;Diospyros;iturensis;2,8;1,6;1
09/04/2018;2 EST;304;133;;Rothmannia;macrocarpa;4;4,4;1
09/04/2018;2 EST;304;134;Mossebe;Hunteria;ballayi;2,7;1,4;1
09/04/2018;2 EST;304;135;Limbali;Gilbertiodendron;dewevrei;3;2,3;1
09/04/2018;2 EST;304;136;Limbali;Gilbertiodendron;dewevrei;2,5;1,3;1
09/04/2018;2 EST;304;137;Drypetes;Drypetes;leonensis;3;1,9;1
09/04/2018;2 EST;304;138;Essandja;Rinorea;cf welwitschii;3,1;2,4;1
09/04/2018;2 EST;304;139;Ebene;Diospyros;bipindensis;3,4;2;1
09/04/2018;2 EST;304;140;Essandja;Rinorea;cf welwitschii;2,7;2,1;1
09/04/2018;2 EST;304;141;Nding;Isolana;hexaloba;2;1,9;1
09/04/2018;2 EST;304;142;Essandja;Rinorea;cf welwitschii;3;2,2;1
09/04/2018;2 EST;304;143;Epissa;Grossera;macrantha;4,8;3,3;1
09/04/2018;2 EST;304;144;Garcinia;Garcinia;smeathmannii;3;1,8;1
09/04/2018;2 EST;304;145;Ingoka;Thomondersia;hensii;4,8;3,9;1
09/04/2018;2 EST;304;146;Ebene;Diospyros;iturensis;5,4;5,3;1
09/04/2018;2 EST;304;147;Bekoa bizombo;Angylocalyx;pynaertii;2,8;1,7;1
09/04/2018;2 EST;304;148;Ingoka;Thomondersia;hensii;3,4;3,2;1
09/04/2018;2 EST;304;149;Essandja;Rinorea;cf welwitschii;3,5;4,3;1
09/04/2018;2 EST;304;150;Baku;Ritchiea;aprevaliana;2,4;1,1;1
09/04/2018;2 EST;304;151;Pancovia;Pancovia;laurentii;4,8;3;1
09/04/2018;2 EST;304;152;Pancovia;Pancovia;harmsiana;3,5;1,8;1
09/04/2018;2 EST;304;153;Limbali;Gilbertiodendron;dewevrei;3;1,3;1
09/04/2018;2 EST;304;154a;Essandja;Rinorea;cf welwitschii;2,5;1,8;1
09/04/2018;2 EST;304;154b;Essandja;Rinorea;cf welwitschii;3,4;1,4;1
09/04/2018;2 EST;304;155;Ebene;Diospyros;iturensis;2,9;2,5;1
09/04/2018;2 EST;304;156;Garcinia;Garcinia;smeathmannii;3,8;3,4;1
09/04/2018;2 EST;304;157;Etua;Tabernaemonthana;penduliflora;3,5;2,9;1
09/04/2018;2 EST;304;158;Essandja;Rinorea;cf welwitschii;3,5;3;1
09/04/2018;2 EST;304;159;Essandja;Rinorea;cf welwitschii;3,4;1,9;1
09/04/2018;2 EST;304;160;Limbali;Gilbertiodendron;dewevrei;3,9;2,7;1
09/04/2018;2 EST;304;161;Ebene;Diospyros;iturensis;3,3;1,8;1
09/04/2018;2 EST;304;162;Ebene;Diospyros;iturensis;3,1;1,7;1
09/04/2018;2 EST;304;163;Ebene;Diospyros;iturensis;2,5;1,5;1
