DATE;PARCELLE;CARRE;NUMERO;NOM VERNACULAIRE;GENRE;ESPECE;HAUTEUR;DBH;PLACEAU
25/04/2018;2 EST;306;1a;Essandja;Rinorea;cf welwitschii;2,3;2,1;2
25/04/2018;2 EST;306;1b;Essandja;Rinorea;cf welwitschii;2,6;1,9;2
25/04/2018;2 EST;306;2;Essandja;Rinorea;cf welwitschii;2,4;1,6;2
25/04/2018;2 EST;306;3;Drypetes;Drypetes;cinnabarina;6;5,7;2
25/04/2018;2 EST;306;4;Essandja;Rinorea;cf welwitschii;3,4;2,9;2
25/04/2018;2 EST;306;5;Drypetes;Drypetes;capillipes;3,8;2,3;2
25/04/2018;2 EST;306;6;Garcinia;Garcinia;punctata;4;2,5;2
25/04/2018;2 EST;306;7;Scottellia;Scottellia;klaineana;2,7;1,7;2
25/04/2018;2 EST;306;8;Ebene;Diospyros;bipindensis;2,9;1,5;2
25/04/2018;2 EST;306;9;Essandja;Rinorea;cf welwitschii;2,5;1,9;2
25/04/2018;2 EST;306;10;Essandja;Rinorea;cf welwitschii;3,7;2,9;2
25/04/2018;2 EST;306;11;Niove;Staudtia;kamerunensis var. gabonensis;2,8;1,4;2
25/04/2018;2 EST;306;12;Garcinia;Garcinia;punctata;8,5;6,9;2
25/04/2018;2 EST;306;13;Ingoka;Thomondersia;hensii;3;1,9;2
25/04/2018;2 EST;306;14a;Essandja;Rinorea;cf welwitschii;2,9;1,8;2
25/04/2018;2 EST;306;14b;Essandja;Rinorea;cf welwitschii;2,5;1,2;2
25/04/2018;2 EST;306;15;Essandja;Rinorea;cf welwitschii;5;3,4;2
25/04/2018;2 EST;306;16;Essandja;Rinorea;cf welwitschii;5,3;6,1;2
25/04/2018;2 EST;306;17;Kotibe;Nesogordonia;kabingaensis;3;1,5;2
25/04/2018;2 EST;306;18;Afina;Strombosia;pustulata;4,5;3,9;2
25/04/2018;2 EST;306;19;Mosseke;Cleistanthus;caudatus;2,8;1,9;2
25/04/2018;2 EST;306;20;Niove;Staudtia;kamerunensis var. gabonensis;1,4;1,5;2
25/04/2018;2 EST;306;21;Essandja;Rinorea;cf welwitschii;2,6;1,4;2
25/04/2018;2 EST;306;22;Epissa;Grossera;macrantha;7,5;8,1;2
25/04/2018;2 EST;306;23;Drypetes;Drypetes;diopa;3;2,3;2
25/04/2018;2 EST;306;24;Toko;Blighia;welwitschii;3;1,3;2
25/04/2018;2 EST;306;25;Cafe;Tricalysia;pallens;3,1;1,8;2
25/04/2018;2 EST;306;26;Essandja;Rinorea;cf welwitschii;2,5;1,5;2
25/04/2018;2 EST;306;27;Drypetes;Drypetes;diopa;3;1,5;2
25/04/2018;2 EST;306;28a;Essandja;Rinorea;cf welwitschii;4;3,4;2
25/04/2018;2 EST;306;28b;Essandja;Rinorea;cf welwitschii;2,5;1;2
25/04/2018;2 EST;306;29;Essandja;Rinorea;cf welwitschii;5;4,3;2
25/04/2018;2 EST;306;30;Synsepalum;Synsepalum;longecuneatum;2,5;1;2
25/04/2018;2 EST;306;31;Essandja;Rinorea;cf welwitschii;2,6;1,2;2
25/04/2018;2 EST;306;32;Essandja;Rinorea;cf welwitschii;3;1,9;2
25/04/2018;2 EST;306;33;Essandja;Rinorea;cf welwitschii;2,5;1;2
25/04/2018;2 EST;306;34;Etua;Tabernaemonthana;penduliflora;2,9;2;2
25/04/2018;2 EST;306;35;Essandja;Rinorea;cf welwitschii;2,5;1,6;2
25/04/2018;2 EST;306;36;Mossebe;Hunteria;ballayi;2,6;2;2
25/04/2018;2 EST;306;37;Essandja;Rinorea;cf welwitschii;2,7;1,2;2
25/04/2018;2 EST;306;38a;Essandja;Rinorea;cf welwitschii;3,5;2,2;2
25/04/2018;2 EST;306;38b;Essandja;Rinorea;cf welwitschii;2,5;1,2;2
25/04/2018;2 EST;306;39;Essandja;Rinorea;cf welwitschii;2,5;1,5;2
25/04/2018;2 EST;306;40a;Ingoka;Thomondersia;hensii;4,5;2,9;2
25/04/2018;2 EST;306;40b;Ingoka;Thomondersia;hensii;4,4;2,3;2
25/04/2018;2 EST;306;40c;Ingoka;Thomondersia;hensii;3,8;2,3;2
25/04/2018;2 EST;306;41;Pancovia;Pancovia;harmsiana;3,5;3,9;2
25/04/2018;2 EST;306;42;Ebene;Diospyros;bipindensis;3,8;3,8;2
25/04/2018;2 EST;306;43;Molindo;Massularia;acuminata;5,5;6,1;2
25/04/2018;2 EST;306;44;Essandja;Rinorea;cf welwitschii;2,3;1,3;2
25/04/2018;2 EST;306;45;Essandja;Rinorea;cf welwitschii;3,6;2,1;2
25/04/2018;2 EST;306;46;Essandja;Rinorea;cf welwitschii;3;3;2
25/04/2018;2 EST;306;47;Essandja;Rinorea;cf welwitschii;2,5;1,4;2
25/04/2018;2 EST;306;48;Ebene;Diospyros;bipindensis;2,5;1,5;2
25/04/2018;2 EST;306;49;Essandja;Rinorea;cf welwitschii;2,8;1,8;2
25/04/2018;2 EST;306;50;Drypetes;Drypetes;cinnabarina;5;5;2
25/04/2018;2 EST;306;51;Moungamba;Dichostemma;glaucescens;4,7;2,8;2
25/04/2018;2 EST;306;52;Essandja;Rinorea;cf welwitschii;2,5;1,4;2
25/04/2018;2 EST;306;53a;Ingoka;Thomondersia;hensii;4,5;6,7;2
25/04/2018;2 EST;306;53b;Ingoka;Thomondersia;hensii;2,5;1,4;2
25/04/2018;2 EST;306;54;Essandja;Rinorea;cf welwitschii;2;1,6;2
25/04/2018;2 EST;306;55;Mubala;Pentaclethra;macrophylla;2,7;1,6;2
25/04/2018;2 EST;306;56;Mosseke;Cleistanthus;caudatus;2;1;2
25/04/2018;2 EST;306;57;Grewia;Grewia;oligoneura;2,7;1,8;2
25/04/2018;2 EST;306;58a;Ingoka;Thomondersia;hensii;4;4,1;2
25/04/2018;2 EST;306;58b;Ingoka;Thomondersia;hensii;2,8;1,7;2
25/04/2018;2 EST;306;59a;Essandja;Rinorea;cf welwitschii;2,3;1,9;2
25/04/2018;2 EST;306;59b;Essandja;Rinorea;cf welwitschii;2,5;1,6;2
25/04/2018;2 EST;306;60;Essandja;Rinorea;cf welwitschii;2,5;1,4;2
25/04/2018;2 EST;306;61;Motunga;Polyalthia;suaveolens;2,4;1,4;2
25/04/2018;2 EST;306;62;Essandja;Rinorea;cf welwitschii;4;2,9;2
25/04/2018;2 EST;306;63;Essandja;Rinorea;cf welwitschii;3,5;3,7;2
25/04/2018;2 EST;306;64;Essandja;Rinorea;cf welwitschii;2,5;1,1;2
25/04/2018;2 EST;306;65;Essandja;Rinorea;cf welwitschii;2,6;2;2
25/04/2018;2 EST;306;66;Etua;Tabernaemonthana;penduliflora;2,4;1;2
25/04/2018;2 EST;306;67;Essandja;Rinorea;cf welwitschii;2,3;1,1;2
25/04/2018;2 EST;306;68;Essandja;Rinorea;cf welwitschii;3;2,2;2
25/04/2018;2 EST;306;69;Ebene;Diospyros;bipindensis;3,5;3;2
25/04/2018;2 EST;306;70;Essandja mbongo;Rinorea;oblongifolia;3,5;1,8;2
25/04/2018;2 EST;306;71;Drypetes;Drypetes;laciniata;4;2;2
25/04/2018;2 EST;306;72;Essandja;Rinorea;cf welwitschii;3;1,6;2
25/04/2018;2 EST;306;73;Ebene;Diospyros;bipindensis;2,6;1;2
25/04/2018;2 EST;306;74a;Bridelia;Bridelia;atroviridis;4,5;6,2;2
25/04/2018;2 EST;306;74b;Bridelia;Bridelia;atroviridis;3,2;1,2;2
25/04/2018;2 EST;306;74c;Bridelia;Bridelia;atroviridis;2,5;1,2;2
25/04/2018;2 EST;306;75;;Leptactina;pynaertii;3,8;2,6;2
25/04/2018;2 EST;306;76;Drypetes;Drypetes;occidentalis;3;1,4;2
25/04/2018;2 EST;306;77a;Essandja;Rinorea;cf welwitschii;4;3,2;2
25/04/2018;2 EST;306;77b;Essandja;Rinorea;cf welwitschii;2,5;1;2
25/04/2018;2 EST;306;78;Essandja mbongo;Rinorea;oblongifolia;6;6,7;2
25/04/2018;2 EST;306;79;Epissa;Grossera;macrantha;4,5;1,9;2
25/04/2018;2 EST;306;80;Essandja;Rinorea;cf welwitschii;2,7;1,2;2
25/04/2018;2 EST;306;81;Ebene;Diospyros;iturensis;2,6;1;2
25/04/2018;2 EST;306;82;;Cuviera;letestri;3,5;2,4;2
25/04/2018;2 EST;306;83a;Grewia;Grewia;oligoneura;3,5;2,2;2
25/04/2018;2 EST;306;83b;Grewia;Grewia;oligoneura;4;1,2;2
25/04/2018;2 EST;306;84;Garcinia;Garcinia;smeathmannii;3;2,5;2
25/04/2018;2 EST;306;85;;Rothmannia;macrocarpa;2,9;1,5;2
25/04/2018;2 EST;306;86;Essandja;Rinorea;cf welwitschii;2,3;1,2;2
25/04/2018;2 EST;306;87;Essandja;Rinorea;cf welwitschii;2,5;1,2;2
25/04/2018;2 EST;306;88a;Ingoka;Thomondersia;hensii;5,5;4,7;2
25/04/2018;2 EST;306;88b;Ingoka;Thomondersia;hensii;5;2,4;2
25/04/2018;2 EST;306;88c;Ingoka;Thomondersia;hensii;3,4;1,9;2
25/04/2018;2 EST;306;89;Essandja;Rinorea;cf welwitschii;3;2,2;2
25/04/2018;2 EST;306;90;Motunga;Polyalthia;suaveolens;2,7;1,9;2
25/04/2018;2 EST;306;91;Essandja;Rinorea;cf welwitschii;2,4;1,3;2
25/04/2018;2 EST;306;92;Essandja;Rinorea;cf welwitschii;2,8;1;2
25/04/2018;2 EST;306;93;Essandja;Rinorea;cf welwitschii;2,4;1,3;2
25/04/2018;2 EST;306;94;Baku;Ritchiea;aprevaliana;2,5;1,2;2
25/04/2018;2 EST;306;95a;Essandja;Rinorea;cf welwitschii;3;1,8;2
25/04/2018;2 EST;306;95b;Essandja;Rinorea;cf welwitschii;2,5;1,5;2
25/04/2018;2 EST;306;96;Ingoka;Thomondersia;hensii;3,5;1,9;2
25/04/2018;2 EST;306;97;Etua;Tabernaemonthana;penduliflora;3,2;2,9;2
25/04/2018;2 EST;306;98;Essandja;Rinorea;cf welwitschii;2,4;1,2;2
25/04/2018;2 EST;306;99;Essandja;Rinorea;cf welwitschii;1,9;1;2
25/04/2018;2 EST;306;100;Essandja;Rinorea;cf welwitschii;3,3;2,1;2
25/04/2018;2 EST;306;101a;Essandja;Rinorea;cf welwitschii;3,1;2;2
25/04/2018;2 EST;306;101b;Essandja;Rinorea;cf welwitschii;2,1;1,2;2
25/04/2018;2 EST;306;102;Essandja;Rinorea;cf welwitschii;1,7;1,4;2
25/04/2018;2 EST;306;103;Essandja;Rinorea;cf welwitschii;2,4;1,7;2
25/04/2018;2 EST;306;104;Essandja;Rinorea;cf welwitschii;2,5;5,2;2
25/04/2018;2 EST;306;105;Essandja;Rinorea;cf welwitschii;1,9;2;2
25/04/2018;2 EST;306;106;Etua;Tabernaemonthana;penduliflora;2,7;1,6;2
25/04/2018;2 EST;306;107;Epissa;Grossera;macrantha;5;5;2
25/04/2018;2 EST;306;108;Essandja;Rinorea;cf welwitschii;4,5;3,9;2
25/04/2018;2 EST;306;109;Essandja;Rinorea;cf welwitschii;2,7;2,8;2
25/04/2018;2 EST;306;110;Essandja;Rinorea;cf welwitschii;2;1,8;2
25/04/2018;2 EST;306;111a;Ingoka;Thomondersia;hensii;4;2,5;2
25/04/2018;2 EST;306;111b;Ingoka;Thomondersia;hensii;3,8;2,3;2
25/04/2018;2 EST;306;111c;Ingoka;Thomondersia;hensii;3;2,2;2
25/04/2018;2 EST;306;112;Essandja;Rinorea;cf welwitschii;2,6;2,2;2
25/04/2018;2 EST;306;113a;Ingoka;Thomondersia;hensii;4,5;5,3;2
25/04/2018;2 EST;306;113b;Ingoka;Thomondersia;hensii;4;2,5;2
25/04/2018;2 EST;306;113c;Ingoka;Thomondersia;hensii;3;1,8;2
25/04/2018;2 EST;306;113d;Ingoka;Thomondersia;hensii;3,2;1,2;2
25/04/2018;2 EST;306;114;Essandja;Rinorea;cf welwitschii;3,4;1,8;2
25/04/2018;2 EST;306;115;Etua;Tabernaemonthana;penduliflora;3,5;1,4;2
