N°;X;Y;CIRCdbh ;CIRClow;CIRChigh;H;decay;crown;hollow;date;plot;square;transect;angle;start
1;42,5;0,7;175;0;0;7,5;3;0;0;18/04/2018;2 Est;285;1;26,5;SO
2;90;5,1;132,4;0;0;16,5;3;0;0;18/04/2018;2 Est;285;1;26,5;SO
3;101,5;4;48;0;0;2,5;5;0;0;18/04/2018;2 Est;285;1;26,5;SO
1;89,5;10;0;0;0;9,5;5;0;0;18/04/2018;2 Est;285;2;296,5;SE
1;36;1,2;195;0;0;5;5;0;0;18/04/2018;2 Est;285;3;206,5;NE
1;64;2,1;64;0;0;1,9;5;0;0;18/04/2018;2 Est;285;4;116,5;NO
