DATE;PARCELLE;CARRE;NUMERO;NOM VERNACULAIRE;GENRE;ESPECE;HAUTEUR;DBH;PLACEAU
28/03/2018;2 EST;325;1;Essandja;Rinorea;cf welwitschii;3,5;3,8;3
28/03/2018;2 EST;325;2;Essandja mbongo;Rinorea;oblongifolia;3;1,9;3
28/03/2018;2 EST;325;3;Ingoka;Thomondersia;hensii;2,5;1,4;3
28/03/2018;2 EST;325;4;Essandja;Rinorea;cf welwitschii;2,6;2,1;3
28/03/2018;2 EST;325;5;Essandja;Rinorea;cf welwitschii;2,5;1,4;3
28/03/2018;2 EST;325;6;Essandja;Rinorea;cf welwitschii;4,5;3,8;3
28/03/2018;2 EST;325;7;Essandja mbongo;Rinorea;oblongifolia;5;8,8;3
28/03/2018;2 EST;325;8;Essandja;Rinorea;cf welwitschii;4,5;2,9;3
28/03/2018;2 EST;325;9a;Essandja;Rinorea;cf welwitschii;2,4;1,3;3
28/03/2018;2 EST;325;9b;Essandja;Rinorea;cf welwitschii;2,5;1,2;3
28/03/2018;2 EST;325;10a;Ingoka;Thomondersia;hensii;3,2;6,3;3
28/03/2018;2 EST;325;10b;Ingoka;Thomondersia;hensii;3;3,2;3
28/03/2018;2 EST;325;10c;Ingoka;Thomondersia;hensii;2,8;1;3
28/03/2018;2 EST;325;11;Essandja;Rinorea;cf welwitschii;3;3,5;3
28/03/2018;2 EST;325;12;Essandja;Rinorea;cf welwitschii;2;1,2;3
28/03/2018;2 EST;325;13;Essandja;Rinorea;cf welwitschii;2,1;1,7;3
28/03/2018;2 EST;325;14;Drypetes;Drypetes;capillipes;3;2,6;3
28/03/2018;2 EST;325;15;Essandja mbongo;Rinorea;oblongifolia;4;3,7;3
28/03/2018;2 EST;325;16;Motunga;Polyalthia;suaveolens;2,7;2,7;3
28/03/2018;2 EST;325;17;Nom ozek;Quassia;silvestris;2,5;1,1;3
28/03/2018;2 EST;325;18;Epissa;Grossera;macrantha;2,9;1,6;3
28/03/2018;2 EST;325;19;Owe;Hexalobus;crispiflorus;5;3,6;3
28/03/2018;2 EST;325;20;Essandja;Rinorea;cf welwitschii;4,8;3,7;3
28/03/2018;2 EST;325;21;Epissa;Grossera;macrantha;2,7;2,5;3
28/03/2018;2 EST;325;22;Niove;Staudia;kamerunensis var.gabonensis;2,5;1;3
28/03/2018;2 EST;325;23;Essandja mbongo;Rinorea;oblongifolia;2;1;3
28/03/2018;2 EST;325;24;Ebene;Diospyros;bipindensis;4,5;7;3
28/03/2018;2 EST;325;25;Essandja;Rinorea;cf welwitschii;4,45;4,4;3
28/03/2018;2 EST;325;26;Essandja;Rinorea;cf welwitschii;3;2;3
28/03/2018;2 EST;325;27a;Baku;Ritchiea;aprevaliana;2;1;3
28/03/2018;2 EST;325;27b;Baku;Ritchiea;aprevaliana;2;1;3
