DATE;PARCELLE;CARRE;NUMERO;NOM VERNACULAIRE;GENRE;ESPECE;HAUTEUR;DBH;PLACEAU
13/03/2018;1 EST;144;1a;Ingoka;Thomondersia;hensii;4;6,5;1
13/03/2018;1 EST;144;1b;Ingoka;Thomondersia;hensii;4;4,5;1
13/03/2018;1 EST;144;1c;Ingoka;Thomondersia;hensii;4;3;1
13/03/2018;1 EST;144;1d;Ingoka;Thomondersia;hensii;4;2,1;1
13/03/2018;1 EST;144;2;Longhi bouk;Chrysophyllum;boukokoensis;4,5;3,6;1
13/03/2018;1 EST;144;3;Mossebe;Hunteria;ballayi;2;1,1;1
13/03/2018;1 EST;144;4;Chytranthus;Chytranthus;macrobotrys;3,5;4,2;1
13/03/2018;1 EST;144;5;;Cassipourea;sp;3;4,9;1
13/03/2018;1 EST;144;6;;Cassipourea;sp;3,5;2,9;1
13/03/2018;1 EST;144;7;Moungamba;Dichostemma;glaucescens;2,5;3,4;1
13/03/2018;1 EST;144;8;Longhi bouk;Chrysophyllum;boukokoensis;4;2,6;1
13/03/2018;1 EST;144;9;Mubala;Pentaclethra;macrophylla;6,5;6,9;1
13/03/2018;1 EST;144;10a;Mosseke;Cleistanthus;caudatus;5;4,9;1
13/03/2018;1 EST;144;10b;Mosseke;Cleistanthus;caudatus;5;3,8;1
13/03/2018;1 EST;144;11;Etua;Tabernaemonthana;penduliflora;4;3,4;1
13/03/2018;1 EST;144;12;Longhi bouk;Chrysophyllum;boukokoensis;4,2;5;1
13/03/2018;1 EST;144;13;Nsangoma;Allamblackia;floribunda;4,5;2;1
13/03/2018;1 EST;144;14;Mosseke;Cleistanthus;caudatus;4,6;3,5;1
13/03/2018;1 EST;144;15;Essandja mbongo;Rinorea;oblongifolia;3,5;1,1;1
13/03/2018;1 EST;144;16;Motunga;Polyalthia;suaveolens;2,6;1,7;1
13/03/2018;1 EST;144;17;Etua;Tabernaemonthana;penduliflora;4,5;4,3;1
13/03/2018;1 EST;144;18;Nom ozek;Quassia;silvestris;3,1;5,4;1
13/03/2018;1 EST;144;19;Moungamba;Dichostemma;glaucescens;3;2,5;1
13/03/2018;1 EST;144;20;Mokula;Microdesmis;puberula;3,5;2,2;1
13/03/2018;1 EST;144;21a;Ingoka;Thomondersia;hensii;4,8;5;1
13/03/2018;1 EST;144;21b;Ingoka;Thomondersia;hensii;4,8;4,2;1
13/03/2018;1 EST;144;21c;Ingoka;Thomondersia;hensii;4,8;4,1;1
13/03/2018;1 EST;144;22a;Ingoka;Thomondersia;hensii;4,5;4;1
13/03/2018;1 EST;144;22b;Ingoka;Thomondersia;hensii;4,5;2,7;1
13/03/2018;1 EST;144;2c;Ingoka;Thomondersia;hensii;4,5;2;1
13/03/2018;1 EST;144;22d;Ingoka;Thomondersia;hensii;4,5;2;1
13/03/2018;1 EST;144;23;Essandja;Rinorea;cf welwitschii;2,5;3,8;1
13/03/2018;1 EST;144;24;Essandja mbongo;Rinorea;oblongifolia;3;3,1;1
13/03/2018;1 EST;144;25;Moungamba;Dichostemma;glaucescens;3,3;1,9;1
13/03/2018;1 EST;144;26;Moungamba;Dichostemma;glaucescens;2,5;1,1;1
13/03/2018;1 EST;144;27;Moungamba;Dichostemma;glaucescens;2,5;1,5;1
13/03/2018;1 EST;144;28;Mokula;Microdesmis;puberula;2,6;2,5;1
13/03/2018;1 EST;144;29;Drypetes;Drypetes;paxii;5,3;5,7;1
13/03/2018;1 EST;144;30;Essandja;Rinorea;cf welwitschii;2,5;2,4;1
13/03/2018;1 EST;144;31a;Ingoka;Thomondersia;hensii;3,5;2,9;1
13/03/2018;1 EST;144;31b;Ingoka;Thomondersia;hensii;3,5;2,9;1
13/03/2018;1 EST;144;32;Essandja;Rinorea;cf welwitschii;2;1,5;1
13/03/2018;1 EST;144;33;Ebo;Santipia;trimera;3;1,2;1
13/03/2018;1 EST;144;34;Drypetes;Drypetes;iturensis;2,5;3;1
13/03/2018;1 EST;144;35;Mokula;Hunteria;ballayi;2,5;3,6;1
13/03/2018;1 EST;144;36;Motunga;Polyalthia;suaveolens;3;1,2;1
13/03/2018;1 EST;144;37;Ingoka;Thomondersia;hensii;3;3,4;1
13/03/2018;1 EST;144;38;Ingoka;Thomondersia;hensii;3;2,6;1
13/03/2018;1 EST;144;39;Essandja;Rinorea;cf welwitschii;2;2,1;1
13/03/2018;1 EST;144;40;Ebene;Diospyros;iturensis;3;1,4;1
13/03/2018;1 EST;144;41a;Ingoka;Thomondersia;hensii;3,5;3;1
13/03/2018;1 EST;144;41b;Ingoka;Thomondersia;hensii;3,5;2,4;1
13/03/2018;1 EST;144;42a;Mokula;Microdesmis;puberula;3,8;4;1
13/03/2018;1 EST;144;42b;Mokula;Microdesmis;puberula;3,8;2,8;1
13/03/2018;1 EST;144;42c;Mokula;Microdesmis;puberula;3,8;2;1
13/03/2018;1 EST;144;43;Ebene;Diospyros;bipindensis;3,5;3,1;1
13/03/2018;1 EST;144;44;;Aidia;sp;2,5;1,2;1
13/03/2018;1 EST;144;45;Essandja;Rinorea;cf welwitschii;2,5;1,3;1
13/03/2018;1 EST;144;46;Mossebe;Hunteria;ballayi;1,8;1;1
13/03/2018;1 EST;144;47;Essandja mbongo;Rinorea;oblongifolia;3,6;3,7;1
13/03/2018;1 EST;144;48;Ebene;Diospyros;bipindensis;2,8;1,4;1
13/03/2018;1 EST;144;49;Essandja;Rinorea;cf welwitschii;4,6;4;1
13/03/2018;1 EST;144;50a;Essandja;Rinorea;cf welwitschii;2;1,7;1
13/03/2018;1 EST;144;50b;Essandja;Rinorea;cf welwitschii;2;1,5;1
13/03/2018;1 EST;144;51;Essandja;Rinorea;cf welwitschii;2;1,4;1
13/03/2018;1 EST;144;52;Essandja mbongo;Rinorea;oblongifolia;4;3,6;1
13/03/2018;1 EST;144;53;Essandja;Rinorea;cf welwitschii;2;2,1;1
13/03/2018;1 EST;144;54;Etua;Tabernaemonthana;penduliflora;3,5;2,2;1
13/03/2018;1 EST;144;55;Essandja;Rinorea;cf welwitschii;3,5;2;1
13/03/2018;1 EST;144;56;Motunga;Polyalthia;suaveolens;2,5;1;1
13/03/2018;1 EST;144;57;Moungamba;Dichostemma;glaucescens;3,5;2,2;1
13/03/2018;1 EST;144;58;Essandja;Rinorea;cf welwitschii;4;3,8;1
13/03/2018;1 EST;144;59a;Essandja;Rinorea;cf welwitschii;2,6;1,8;1
13/03/2018;1 EST;144;59b;Essandja;Rinorea;cf welwitschii;2,6;1,4;1
13/03/2018;1 EST;144;60;Essandja;Rinorea;cf welwitschii;2,5;1,5;1
13/03/2018;1 EST;144;61;Motunga;Polyalthia;suaveolens;4,9;2,7;1
13/03/2018;1 EST;144;62;Essandja;Rinorea;cf welwitschii;4,5;2,2;1
13/03/2018;1 EST;144;63;Essandja;Rinorea;cf welwitschii;2,5;1,8;1
13/03/2018;1 EST;144;64;Drypetes;Drypetes;diopa;5,5;3,9;1
13/03/2018;1 EST;144;65;Etua;Tabernaemonthana;penduliflora;3;1,7;1
13/03/2018;1 EST;144;66;Nsangoma;Allamblackia;floribunda;5,4;6;1
13/03/2018;1 EST;144;67;Essandja;Rinorea;cf welwitschii;2,6;2,3;1
13/03/2018;1 EST;144;68;Ebene;Diospyros;bipindensis;5,6;6,1;1
13/03/2018;1 EST;144;69;Essandja;Rinorea;cf welwitschii;2,3;2,1;1
13/03/2018;1 EST;144;70;Drypetes;Drypetes;iturensis;4,8;5,8;1
13/03/2018;1 EST;144;71;Mokula;Microdesmis;puberula;2;2,7;1
13/03/2018;1 EST;144;72;Ingoka;Thomondersia;hensii;5,3;5,7;1
