DATE;PARCELLE;CARRE;NUMERO;NOM VERNACULAIRE;GENRE;ESPECE;HAUTEUR;DBH;PLACEAU
08/05/2018;1 OUEST;95;1;Essandja mbongo;Rinorea;oblongifolia;4;5,1;4
08/05/2018;1 OUEST;95;2;Mossebe;Hunteria;ballayi;1,7;1,2;4
08/05/2018;1 OUEST;95;3;Drypetes;Drypetes;capillipes;1,9;1,4;4
08/05/2018;1 OUEST;95;4a;Essandja;Rinorea;cf welwitschii;3,1;2,2;4
08/05/2018;1 OUEST;95;4b;Essandja;Rinorea;cf welwitschii;2,4;1,4;4
08/05/2018;1 OUEST;95;5;Essandja;Rinorea;cf welwitschii;3;2,9;4
08/05/2018;1 OUEST;95;6;Essandja;Rinorea;cf welwitschii;3;2,1;4
08/05/2018;1 OUEST;95;7;Moungamba;Dichostemma;glaucescens;3,8;2,7;4
08/05/2018;1 OUEST;95;8;Mosseke;Cleistanthus;caudatus;3;1,2;4
08/05/2018;1 OUEST;95;9;Mossebe;Hunteria;ballayi;2,7;1,8;4
08/05/2018;1 OUEST;95;10a;Ingoka;Thomondersia;hensii;6;5,7;4
08/05/2018;1 OUEST;95;10b;Ingoka;Thomondersia;hensii;5;4,8;4
08/05/2018;1 OUEST;95;10c;Ingoka;Thomondersia;hensii;2;1,2;4
08/05/2018;1 OUEST;95;11;Mossebe;Hunteria;ballayi;2;1,2;4
08/05/2018;1 OUEST;95;12;Ebene;Diospyros;iturensis;7;9,8;4
08/05/2018;1 OUEST;95;13;Owom;Manilkara;mabokeensis;5;6,9;4
08/05/2018;1 OUEST;95;14a;Essandja;Rinorea;cf welwitschii;3;2,7;4
08/05/2018;1 OUEST;95;14b;Essandja;Rinorea;cf welwitschii;2,7;1,1;4
08/05/2018;1 OUEST;95;15;;Campylospermum;densiflorum;2,1;1,1;4
08/05/2018;1 OUEST;95;16;Essandja;Rinorea;cf welwitschii;3;3,6;4
08/05/2018;1 OUEST;95;17;Essandja;Rinorea;cf welwitschii;2;1,1;4
08/05/2018;1 OUEST;95;18;Epissa;Grossera;macrantha;2,6;1,2;4
08/05/2018;1 OUEST;95;19;Ebene;Diospyros;iturensis;3;2,1;4
08/05/2018;1 OUEST;95;20;Essandja;Rinorea;cf welwitschii;2,4;1,2;4
08/05/2018;1 OUEST;95;21;Essandja;Rinorea;cf welwitschii;3,6;3;4
08/05/2018;1 OUEST;95;22;Epissa;Grossera;macrantha;4,5;3,6;4
08/05/2018;1 OUEST;95;23;Essandja;Rinorea;cf welwitschii;1,9;1,7;4
08/05/2018;1 OUEST;95;24;Chytranthus;Chytranthus;mortehanii;3,5;2,2;4
08/05/2018;1 OUEST;95;25;Mossebe;Hunteria;ballayi;3;1,6;4
08/05/2018;1 OUEST;95;26;Ebene;Diospyros;bipindensis;5,6;7,3;4
08/05/2018;1 OUEST;95;27;Moungamba;Dichostemma;glaucescens;4,8;4,6;4
08/05/2018;1 OUEST;95;28;;Heisteria;pavifolia;2,8;2,2;4
08/05/2018;1 OUEST;95;29;Drypetes;Drypetes;capillipes;5,3;3,5;4
08/05/2018;1 OUEST;95;30;Epissa;Grossera;macrantha;4,5;3;4
08/05/2018;1 OUEST;95;31;Moungamba;Dichostemma;glaucescens;2,5;1,7;4
08/05/2018;1 OUEST;95;32;Etua;Tabernaemonthana;penduliflora;2,4;1;4
08/05/2018;1 OUEST;95;33;Essandja;Rinorea;cf welwitschii;2,5;2,7;4
08/05/2018;1 OUEST;95;34;Essandja;Rinorea;cf welwitschii;2,7;1,2;4
08/05/2018;1 OUEST;95;35a;Essandja;Rinorea;cf welwitschii;3,4;2;4
08/05/2018;1 OUEST;95;35b;Essandja;Rinorea;cf welwitschii;2,8;1,8;4
08/05/2018;1 OUEST;95;36;Drypetes;Drypetes;capillipes;2,8;1,8;4
08/05/2018;1 OUEST;95;37;Drypetes;Drypetes;cinnabarina;4,5;4,6;4
08/05/2018;1 OUEST;95;38;Drypetes;Drypetes;cinnabarina;2,4;2;4
08/05/2018;1 OUEST;95;39a;Essandja;Rinorea;cf welwitschii;2;3,3;4
08/05/2018;1 OUEST;95;39b;Essandja;Rinorea;cf welwitschii;2,5;1,5;4
08/05/2018;1 OUEST;95;40;Garcinia;Garcinia;chromocarpa;2,7;2,4;4
08/05/2018;1 OUEST;95;41;Essandja;Rinorea;cf welwitschii;2,6;1,2;4
08/05/2018;1 OUEST;95;42;Ingoka;Thomondersia;hensii;5;3,7;4
08/05/2018;1 OUEST;95;43;Drypetes;Drypetes;capillipes;2,4;2;4
08/05/2018;1 OUEST;95;44;Essandja;Rinorea;cf welwitschii;3;2,1;4
08/05/2018;1 OUEST;95;45;Motunga;Polyalthia;suaveolens;4;2,5;4
08/05/2018;1 OUEST;95;46;Essandja;Rinorea;cf welwitschii;3,7;2,7;4
08/05/2018;1 OUEST;95;47;Essandja;Rinorea;cf welwitschii;2,8;1,6;4
08/05/2018;1 OUEST;95;48;Essandja;Rinorea;cf welwitschii;3,5;2,2;4
08/05/2018;1 OUEST;95;49;Essandja;Rinorea;cf welwitschii;3,7;2,8;4
08/05/2018;1 OUEST;95;50;Essandja;Rinorea;cf welwitschii;2,9;2,1;4
08/05/2018;1 OUEST;95;51;Essandja;Rinorea;cf welwitschii;1,9;1;4
08/05/2018;1 OUEST;95;52;Essandja;Rinorea;cf welwitschii;2,1;1,3;4
08/05/2018;1 OUEST;95;53;Etua;Tabernaemonthana;penduliflora;4,8;5,2;4
08/05/2018;1 OUEST;95;54;Mokula;Microdesmis;puberula;6;8,8;4
08/05/2018;1 OUEST;95;55;Ingoka;Thomondersia;hensii;2,6;1,2;4
08/05/2018;1 OUEST;95;56;Mokula;Microdesmis;puberula;2,5;1,5;4
08/05/2018;1 OUEST;95;57;Etua;Tabernaemonthana;penduliflora;2,6;1;4
08/05/2018;1 OUEST;95;58;Ingoka;Thomondersia;hensii;6,5;6,7;4
08/05/2018;1 OUEST;95;59;Garcinia;Garcinia;punctata;2,4;1,6;4
08/05/2018;1 OUEST;95;60;Essandja;Rinorea;cf welwitschii;3,4;2,2;4
08/05/2018;1 OUEST;95;61;Essandja;Rinorea;cf welwitschii;2,5;1,2;4
08/05/2018;1 OUEST;95;62;Niove;Staudtia;kamerunensis var. gabonensis;2,8;1,4;4
08/05/2018;1 OUEST;95;63;Baku;Ritchiea;aprevaliana;2,5;1,4;4
